user, technique, session, word, rank, len, class, correct, gesture_durations, selection_durations, sample_distance, start_distance, end_distance, middle_distance, confused_distance, gesture_length, gesture_speed
xwj, normal, 6, a, 1, 1, Match, Yes, 0.0990000000002, 0, 0.334143769411, 0.334143769411, 0.334143769411, 0.334143769411, 1.6680785817, 0, 0.0
xwj, normal, 6, fox, 2, 3, Select, Yes, 1.21, 1.326, 0.378869203759, 0.0573277940008, 0.339373332417, 0.386390813782, 0.259479319969, 10.2815682922, 8.49716387788
xwj, normal, 6, is, 1, 2, Match, Yes, 1.724, 0, 0.207266366143, 0.28758524981, 0.386810198248, 0.201852559564, 0.275600199284, 5.1429718143, 2.98316230528
xwj, normal, 6, a, 1, 1, Match, Yes, 0.132, 0, 0.141649268583, 0.172063566166, 0.115797823936, 0.141554209147, 1.35098583752, 0.084367349499, 0.639146587113
xwj, normal, 6, very, 1, 4, Match, Yes, 0.945, 0, 0.274379754599, 0.255251613437, 0.279693346206, 0.274667557715, 0.384856116435, 5.54163107638, 5.86415986919
xwj, normal, 6, smart, 5, 5, Select, Yes, 1.675, 1.856, 0.669245798248, 0.0899028400553, 0.564901869164, 0.683489275066, 0.553417257211, 15.8550500196, 9.46570150423
xwj, normal, 6, animal, 1, 6, Match, Yes, 3.133, 0, 0.512487428083, 0.236332057483, 0.343541808568, 0.521760365377, 0.616895409766, 24.0400126995, 7.67316077227
xwj, normal, 6, sit, 2, 3, Select, Yes, 0.979, 1.259, 0.38681060799, 0.167242696202, 0.727779175763, 0.384281427657, 0.204533845978, 8.6438768886, 8.82929202104
xwj, normal, 6, at, 1, 2, Match, Yes, 1.343, 0, 0.288485626136, 0.242685874671, 0.371372804288, 0.287712971413, 0.291657897727, 3.73331986372, 2.77983608617
xwj, normal, 6, the, 1, 3, Match, Yes, 0.829, 0, 0.458388261333, 0.680719811618, 0.162711628045, 0.459916283896, 0.54565306441, 5.55909348691, 6.705782252
xwj, normal, 6, front, 1, 5, Match, Yes, 1.492, 0, 0.450674815918, 0.40941449702, 0.168796046307, 0.457406880262, 0.713828687927, 12.2096444663, 8.1834078192
xwj, normal, 6, of, 1, 2, Match, Yes, 0.63, 0, 0.29594551669, 0.368916158285, 0.298335923129, 0.294375494856, 0.29594551669, 4.89883657002, 7.77593106352
xwj, normal, 6, the, 1, 3, Match, Yes, 0.995, 0, 0.206057452711, 0.192041523835, 0.365291017772, 0.203032085291, 0.29430096247, 5.42062158956, 5.44786089403
xwj, normal, 6, bus, 1, 3, Match, Yes, 1.16, 0, 0.242413849237, 0.122911222519, 0.307684409044, 0.243543683965, 0.362717619804, 6.92358943975, 5.96861158599
xwj, normal, 6, he, 1, 2, Match, Yes, 0.58, 0, 0.231821661801, 0.14996533158, 0.24996918175, 0.233148928682, 0.476238937347, 3.75891814426, 6.48089335217
xwj, normal, 6, is, 1, 2, Match, Yes, 0.763, 0, 0.252310710186, 0.34071476531, 0.296697095705, 0.249544242673, 0.391371241336, 5.36869452694, 7.03629688983
xwj, normal, 6, just, 1, 4, Match, Yes, 1.26, 0, 0.422842856258, 0.407670883852, 0.224639338863, 0.427288178962, 0.601193271831, 7.27571001777, 5.77437302997
xwj, normal, 6, like, 1, 4, Match, Yes, 1.276, 0, 0.255861652258, 0.259894786746, 0.108997150366, 0.258837305746, 0.427810306987, 7.5895929896, 5.9479568884
xwj, normal, 6, everyone, 1, 8, Match, Yes, 2.569, 0, 0.562178008942, 0.0636563289077, 0.496209743561, 0.573938216139, 0.95448875951, 19.1412912081, 7.45087240487
xwj, normal, 6, else, 1, 4, Match, Yes, 1.342, 0, 0.714734916299, 0.161405187011, 0.25689160214, 0.735801021371, 0.826891265751, 17.8575865639, 13.3066963964
xwj, normal, 6, presidents, 1, 10, Match, Yes, 3.845, 0, 0.687944223321, 0.0189182092176, 0.261629595354, 0.710763820031, 0.781383949052, 26.7218486823, 6.94976558706
xwj, normal, 6, drive, 1, 5, Match, Yes, 1.475, 0, 0.252231272066, 0.11815111539, 0.26157325905, 0.254829983935, 0.370688448697, 12.0603479125, 8.17650705933
xwj, normal, 6, expensive, 1, 9, Match, Yes, 3.696, 0, 0.6272401437, 0.245145527885, 0.275141592763, 0.642535834674, 1.12736240033, 39.4924463241, 10.6851856937
xwj, normal, 6, cars, 1, 4, Match, Yes, 1.16, 0, 0.129768587603, 0.209817775713, 0.24854581301, 0.125626370655, 0.190549872165, 7.3219269548, 6.31200599552
yyk, normal, 1, taking, 1, 6, Match, Yes, 2.2234, 0, 0.357374436165, 0.0615846770634, 0.240256520931, 0.36597667938, 0.528530914742, 18.3556497082, 8.25566686527
yyk, normal, 1, the, 1, 3, Match, Yes, 0.7632, 0, 0.388234483716, 0.633515592844, 0.44342416783, 0.381974675523, 0.406379477811, 5.15233472375, 6.75096268835
yyk, normal, 1, train, 4, 5, Select, Yes, 2.1734, 1.4765, 0.74028255651, 0.0715658723205, 0.448851695173, 0.760285630376, 0.580561067186, 14.8406143213, 6.82829406519
yyk, normal, 1, is, 2, 2, Select, Yes, 1.7753, 1.1614, 0.325826641963, 0.247881503435, 0.163651874642, 0.330829140001, 0.114265110171, 5.36212079049, 3.02040263082
yyk, normal, 1, usually, 1, 7, Match, Yes, 3.9987, 0, 1.1093872664, 0.237637334131, 0.213161605778, 1.14622009125, 1.44467998828, 31.3396732385, 7.8374654859
yyk, normal, 1, faster, 1, 6, Match, Yes, 2.2067, 0, 0.646162741002, 0.244079337112, 0.316118773218, 0.661415394579, 0.774168362575, 14.0855365568, 6.38307724513
yyk, normal, 1, life, 1, 4, Match, Yes, 1.3931, 0, 0.23453958292, 0.0734760386112, 0.310798703862, 0.23630634174, 0.376952208562, 8.16913746437, 5.86399932838
yyk, normal, 1, is, 1, 2, Match, Yes, 0.7295, 0, 0.173245304567, 0.288077511037, 0.222673070388, 0.169823221811, 0.332001483381, 5.95432385367, 8.1621985657
yyk, normal, 1, but, 1, 3, Match, Yes, 1.0948, 0, 0.447287676915, 0.122560675443, 0.288621976655, 0.457358358201, 0.598967408386, 5.25794828555, 4.80265645373
yyk, normal, 1, a, 1, 1, Match, Yes, 0.0337, 0, 0.254787039772, 0.254787039772, 0.254787039772, 0.254787039772, 0.314049832388, 0, 0.0
yyk, normal, 1, dream, 2, 5, Select, Yes, 1.6916, 1.8244, 0.672900291651, 0.653081742316, 0.244578216939, 0.682236554652, 0.558994924762, 13.2259031482, 7.8185759921
yyk, normal, 1, the, 3, 3, Select, Yes, 0.796, 1.31, 0.487569487701, 0.921152724452, 0.117313305784, 0.486250174058, 0.468600327014, 6.01983074135, 7.56260143385
