user, technique, session, word, rank, len, class, correct, gesture_durations, selection_durations, sample_distance, start_distance, end_distance, middle_distance, confused_distance, gesture_length, gesture_speed
gyz, normal, 3, before, 1, 6, Match, Yes, 1.6917, 0, 0.226011798925, 0.171993620451, 0.254676615307, 0.261531435462, 0.676284926178, 16.2621385347, 9.61289740185
gyz, normal, 3, you, 1, 3, Match, Yes, 0.9451, 0, 0.200724051991, 0.396709837671, 0.154451005099, 0.20999801387, 0.438762438404, 6.25589590245, 6.61929520944
gyz, normal, 3, run, 1, 3, Match, Yes, 0.7464, 0, 0.275513893667, 0.380731821134, 0.38637904788, 0.292597638577, 0.280179944519, 4.60237194444, 6.16609317316
gyz, normal, 3, traveling, 1, 9, Match, Yes, 2.8192, 0, 0.343137510198, 0.100506868129, 0.271138225673, 0.375967927644, 1.04456995136, 25.8643788991, 9.17436822472
gyz, normal, 3, to, 1, 2, Match, Yes, 10.6468, 0, 0.25791530185, 0.181299126013, 0.071470168602, 0.229731422886, 0.25791530185, 4.16893746857, 0.391567181554
gyz, normal, 3, conferences, 1, 11, Match, Yes, 4.2294, 0, 0.438612494136, 0.351431567441, 0.34076360621, 0.423755593814, 0.666945139535, 27.3755553534, 6.47268060562
gyz, normal, 3, is, 1, 2, Match, Yes, 0.6136, 0, 0.176644670593, 0.367982428485, 0.323322991403, 0.158385371574, 0.346606595872, 5.28117352802, 8.60686689704
gyz, normal, 3, fun, 2, 3, Match, Yes, 3.2505, 0, 0.437558689698, 0.0770187219447, 0.483079493878, 0.452464797349, 0.42100348839, 5.713555682, 1.75774671035
gyz, normal, 3, the, 1, 3, Match, Yes, 0.9289, 0, 0.189844077816, 0.0989366197624, 0.176228569162, 0.164727875256, 0.306098294179, 5.91542036169, 6.36819933436
gyz, normal, 3, capital, 1, 7, Match, Yes, 3.3167, 0, 0.478341092704, 0.82567089731, 0.015092866792, 0.589171737414, 0.770047703463, 27.6596765636, 8.33951715971
gyz, normal, 3, of, 1, 2, Match, Yes, 0.5635, 0, 0.313372315245, 0.279357299403, 0.255318760887, 0.269852686058, 0.313372315245, 4.55884877491, 8.09023740002
gyz, normal, 3, our, 1, 3, Match, Yes, 0.5308, 0, 0.300656446569, 0.372193282198, 0.342453688577, 0.318361662296, 0.300656446569, 4.95554382112, 9.33599062005
gyz, normal, 3, nation, 1, 6, Select, Yes, 1.8238, 1.8903, 0.516403472957, 0.31894926584, 0.199395918138, 0.606499532596, 0.630341499683, 15.5552128013, 8.52901239244
gyz, normal, 4, the, 1, 3, Match, Yes, 0.7463, 0, 0.140257789749, 0.2053857357, 0.223890140151, 0.134291473887, 0.215060614584, 5.23862771142, 7.01946631571
gyz, normal, 4, living, 3, 6, Select, Yes, 1.8744, 1.4098, 0.660242612682, 0.281300412232, 0.16582495741, 0.663800834069, 0.562817084869, 15.0764008916, 8.04332100492
gyz, normal, 4, is, 1, 2, Match, Yes, 1.4099, 0, 0.273718556829, 0.204960004455, 0.332307102905, 0.210430285292, 0.278398849963, 5.56315662348, 3.94578099403
gyz, normal, 4, easy, 1, 4, Match, Yes, 1.0614, 0, 0.175082685505, 0.119638848181, 0.159092581002, 0.146058505781, 0.189087726131, 6.83496786587, 6.43957778959
gyz, normal, 4, most, 1, 4, Match, Yes, 1.2605, 0, 0.183392354418, 0.326970351281, 0.0332004232654, 0.18851802452, 0.236462382989, 10.768113738, 8.54273204129
gyz, normal, 4, judges, 1, 6, Match, Yes, 1.7914, 0, 0.428298586402, 0.287043338418, 0.233891985177, 0.499199406146, 0.615809309915, 12.3789971597, 6.91023621731
gyz, normal, 4, are, 1, 3, Match, Yes, 0.6964, 0, 0.199166981666, 0.0359600296162, 0.536084343876, 0.219984147496, 0.463191707398, 3.77690003897, 5.42346358266
gyz, normal, 4, very, 1, 4, Match, Yes, 1.1109, 0, 0.399059132143, 0.493961122837, 0.114187672618, 0.497848041442, 0.588035144719, 6.96022011402, 6.26538852644
gyz, normal, 4, honest, 1, 6, Match, Yes, 1.9408, 0, 0.287125123761, 0.0750924163748, 0.363687594446, 0.30286733861, 0.440520894858, 14.4385664272, 7.43949218218
gyz, normal, 4, sad, 2, 3, Select, Yes, 0.8293, 1.3101, 0.492419996767, 0.478686998982, 0.19830748328, 0.621806388671, 0.486434333207, 4.446632578, 5.36191074159
gyz, normal, 4, to, 1, 2, Match, Yes, 1.8408, 0, 0.213618527762, 0.090808031919, 0.08620940295, 0.223865566, 0.213618527762, 4.27502637322, 2.32237417059
gyz, normal, 4, hear, 1, 4, Match, Yes, 1.2937, 0, 0.259202222229, 0.278117752143, 0.281918496864, 0.271846005725, 0.46047696153, 9.10745817811, 7.0398532721
gyz, normal, 4, that, 2, 4, Select, Yes, 1.443, 1.5425, 0.413302051506, 0.200246996567, 0.25778347571, 0.341509122033, 0.401061274642, 9.56899743326, 6.63132185257
gyz, normal, 4, news, 2, 4, Select, Yes, 1.8408, 2.0564, 0.450503817804, 0.287311025427, 0.251918018937, 0.445867254736, 0.418326487896, 6.85026748145, 3.72135347754
gyz, normal, 4, this, 1, 4, Match, Yes, 1.2936, 0, 0.281391810927, 0.363610655445, 0.11629103502, 0.321834481075, 0.480995882697, 10.5802436413, 8.1789143795
gyz, normal, 4, is, 1, 2, Match, Yes, 0.5308, 0, 0.255038013426, 0.133354682985, 0.39072825659, 0.274134600566, 0.357384849603, 5.85552212404, 11.0315036248
gyz, normal, 4, a, 1, 1, Match, Yes, 0.0166, 0, 0.350233064532, 0.431360175691, 0.431360175691, 0.431360175691, 1.38849699702, 0, 0.0
