user, technique, session, word, len, class, correct, tapping_durations, selection_durations, point_distance, gesture_length, word_length
yxj, dwell, 3, grocery, 7, Click, Yes, 5.971, 0.912, 0.333044942394, 14.6606635545, 17.4240084224
yxj, dwell, 3, shopping, 8, Click, Yes, 9.669, 0.0, 0.259083913266, 13.3613690293, 13.7314260188
yxj, dwell, 3, the, 3, Click, Yes, 1.874, 0.979, 0.1005070106, 5.48158525851, 5.44283058237
yxj, dwell, 3, registration, 12, Click, Yes, 10.514, 0.879, 0.255129595505, 28.2028734731, 28.8289816274
yxj, dwell, 3, period, 6, Click, Yes, 5.174, 1.011, 0.329678271534, 17.0029194111, 18.5901699437
yxj, dwell, 3, is, 2, Click, Yes, 1.227, 1.625, 0.263560295406, 5.69011456903, 5.59016994375
yxj, dwell, 3, over, 4, Click, Yes, 2.604, 0.0, 0.229525388129, 7.40572187157, 8.30056307975
yxj, dwell, 3, he, 2, Click, Yes, 0.961, 1.061, 0.147086556285, 3.44564806029, 3.64005494464
yxj, dwell, 3, cooled, 6, Click, Yes, 5.041, 2.089, 0.14827974677, 14.5353844662, 14.1977060036
yxj, dwell, 3, off, 3, Click, Yes, 2.205, 0.929, 0.123240963232, 4.87193853916, 4.60977222865
yxj, dwell, 3, after, 5, Click, Yes, 3.93, 0.962, 0.294511459496, 7.22224994053, 7.11803398875
yxj, dwell, 3, she, 3, Click, Yes, 2.089, 2.023, 0.174342640902, 7.20451221681, 7.64005494464
yxj, dwell, 3, left, 4, Click, Yes, 12.321, 0.0, 3.07927517172, 2.62295264178, 9.49728284546
yxj, dwell, 3, the, 3, Click, Yes, 2.005, 0.978, 0.0993892685873, 5.69286919276, 5.44283058237
yxj, dwell, 3, protesters, 10, Click, Yes, 8.838, 0.912, 0.214492499431, 24.966733522, 25.61339203
yxj, dwell, 3, blocked, 7, Click, Yes, 6.269, 1.028, 0.27868777174, 19.9521257154, 21.4612299017
yxj, dwell, 3, all, 3, Click, Yes, 2.073, 1.277, 0.261594983562, 8.1061703133, 8.0
yxj, dwell, 3, traffic, 7, Click, Yes, 6.301, 0.0, 0.156628776811, 14.5773092814, 14.8047733032
yxj, dwell, 3, travel, 6, Click, Yes, 5.654, 1.741, 0.185923656845, 16.545797568, 16.7375376919
yxj, dwell, 3, at, 2, Click, Yes, 1.128, 0.812, 0.265252515679, 3.20187561534, 3.64005494464
yxj, dwell, 3, the, 3, Click, Yes, 2.039, 1.077, 0.112240770296, 5.00307176822, 5.44283058237
yxj, dwell, 3, speed, 5, Click, Yes, 3.913, 1.542, 0.263508997345, 14.930764494, 15.684406964
yxj, dwell, 3, of, 2, Click, Yes, 1.161, 0.795, 0.366581430061, 4.5000699944, 4.60977222865
yxj, dwell, 3, light, 5, Click, Yes, 3.383, 0.0, 0.219860508255, 7.03843280368, 7.29813367903
yxj, dwell, 4, the, 3, Click, Yes, 1.924, 1.062, 0.117143210011, 5.3568457314, 5.44283058237
yxj, dwell, 4, location, 8, Click, Yes, 9.504, 0.862, 0.209171246121, 19.9965974795, 19.6642632688
yxj, dwell, 4, of, 2, Click, Yes, 1.028, 0.945, 0.265089811953, 4.86195387984, 4.60977222865
yxj, dwell, 4, the, 3, Click, Yes, 1.824, 0.945, 0.303431404758, 4.91278054387, 5.44283058237
yxj, dwell, 4, crime, 5, Click, Yes, 6.351, 0.0, 0.307689731064, 12.3687610002, 13.3851648071
yxj, dwell, 4, the, 3, Click, Yes, 1.957, 0.946, 0.238952154466, 5.67326890551, 5.44283058237
yxj, dwell, 4, living, 6, Click, Yes, 11.095, 0.796, 0.259295626698, 12.6542289192, 13.0527218039
yxj, dwell, 4, is, 2, Click, Yes, 0.945, 0.846, 0.191306655664, 5.24790416144, 5.59016994375
yxj, dwell, 4, easy, 4, Click, Yes, 3.5, 0.0, 0.169586395026, 6.88053949412, 6.44283058237
yxj, dwell, 4, she, 3, Click, Yes, 1.857, 0.945, 0.220844014072, 7.0544999658, 7.64005494464
yxj, dwell, 4, wears, 5, Click, Yes, 3.399, 0.929, 0.241633447185, 6.29445907207, 7.29813367903
yxj, dwell, 4, too, 3, Click, Yes, 1.775, 0.995, 0.269509314145, 3.9081474914, 4.0
yxj, dwell, 4, much, 4, Click, Yes, 2.82, 0.796, 0.206768673251, 7.70951046252, 8.53420165653
yxj, dwell, 4, makeup, 6, Click, Yes, 6.435, 0.0, 0.273751832419, 26.1671663193, 26.1666431627
yxj, dwell, 4, breathing, 9, Click, No, 6.601, 0.912, 0.328343860483, 16.8967896446, 16.9156525978
yxj, dwell, 4, is, 2, Click, Yes, 0.945, 0.846, 0.173996468386, 5.59984792075, 5.59016994375
yxj, dwell, 4, difficult, 9, Click, Yes, 8.243, 0.0, 0.2745750505, 26.2741320509, 27.2699239806
yxj, dwell, 4, rapidly, 7, Click, Yes, 15.372, 0.979, 0.291274296744, 28.778034076, 27.5010309612
yxj, dwell, 4, running, 7, Click, Yes, 5.422, 1.062, 0.139047852454, 10.8736713399, 11.2749115927
yxj, dwell, 4, short, 5, Click, Yes, 3.93, 1.393, 0.252783707484, 12.6511976243, 12.6925824036
yxj, dwell, 4, on, 2, Click, Yes, 0.812, 0.945, 0.257581860558, 2.35665575865, 2.82842712475
yxj, dwell, 4, words, 5, Click, Yes, 3.482, 0.0, 0.216235082133, 13.4564349632, 14.1180339887
yxj, dwell, 4, a, 1, Click, Yes, 0.0, 1.177, 0.446546697278, 0, 0
yxj, dwell, 4, little, 6, Click, Yes, 5.141, 0.929, 0.249673210135, 16.5607568509, 15.9890210854
yxj, dwell, 4, encouragement, 13, Click, Yes, 12.371, 1.178, 0.19982723886, 44.0420570499, 45.3133582633
yxj, dwell, 4, is, 2, Click, Yes, 1.028, 1.062, 0.171531975554, 5.35394161784, 5.59016994375
yxj, dwell, 4, needed, 6, Click, Yes, 4.312, 0.0, 0.222013939278, 6.61465532412, 7.82623792125
yxj, dwell, 4, do, 2, Click, Yes, 1.178, 1.044, 0.154691429495, 5.40485472547, 5.59016994375
yxj, dwell, 4, not, 3, Click, Yes, 1.924, 0.929, 0.240035632917, 6.69498999604, 6.82842712475
yxj, dwell, 4, lie, 3, Click, Yes, 1.841, 1.061, 0.150772891372, 6.75801724408, 6.80277563773
yxj, dwell, 4, in, 2, Click, Yes, 1.045, 0.763, 0.126850365678, 2.29996245112, 2.2360679775
yxj, dwell, 4, court, 5, Select, Yes, 4.328, 3.034, 0.300281134535, 10.2350666096, 11.3851648071
yxj, dwell, 4, or, 2, Click, Yes, 0.929, 2.355, 0.286274077855, 4.79795038393, 5.0
yxj, dwell, 4, else, 4, Click, Yes, 2.902, 0.0, 0.318859909084, 14.9901929271, 14.6945072077
yxj, dwell, 4, there, 5, Click, Yes, 3.963, 0.929, 0.242926934341, 6.63368345916, 7.44283058237
yxj, dwell, 4, will, 4, Select, Yes, 3.233, 1.111, 0.438118085402, 6.98155541809, 7.80277563773
yxj, dwell, 4, be, 2, Click, Yes, 0.896, 0.961, 0.21127522013, 3.20786439533, 3.60555127546
yxj, dwell, 4, some, 4, Click, Yes, 2.985, 0.895, 0.171020995631, 13.8312304889, 14.1977060036
yxj, dwell, 4, fog, 3, Click, Yes, 1.841, 0.779, 0.242983215695, 7.32622257838, 8.24982717329
yxj, dwell, 4, tonight, 7, Click, Yes, 4.974, 0.0, 0.238628044904, 14.3046166582, 14.5598531435
yxj, dwell, 5, valid, 5, Click, Yes, 3.896, 1.095, 0.203602047454, 18.2424147747, 18.052602811
yxj, dwell, 5, until, 5, Click, Yes, 3.349, 0.995, 0.23463208321, 9.55662155792, 9.63120276248
yxj, dwell, 5, the, 3, Click, Yes, 2.022, 1.012, 0.385352127004, 5.15516362461, 5.44283058237
yxj, dwell, 5, end, 3, Click, Yes, 2.105, 0.846, 0.233612105079, 7.29784857054, 8.11219089964
yxj, dwell, 5, of, 2, Click, Yes, 0.895, 0.862, 0.255459849257, 4.380259171, 4.60977222865
yxj, dwell, 5, the, 3, Click, Yes, 1.608, 0.945, 0.175001973514, 5.13187990721, 5.44283058237
yxj, dwell, 5, year, 4, Click, Yes, 2.869, 0.0, 0.302734099242, 6.53039856205, 7.4953580413
yxj, dwell, 5, our, 3, Click, Yes, 1.808, 0.928, 0.33173608274, 5.21756811684, 5.0
yxj, dwell, 5, silver, 6, Click, Yes, 4.427, 0.863, 0.164565128587, 15.4310216218, 15.8311449349
yxj, dwell, 5, anniversary, 11, Click, Yes, 8.572, 0.763, 0.271941227469, 20.803743927, 22.7555743628
yxj, dwell, 5, is, 2, Click, Yes, 0.928, 0.813, 0.299207602252, 5.32325650651, 5.59016994375
yxj, dwell, 5, coming, 6, Click, Yes, 4.095, 0.0, 0.272852014292, 11.9247423588, 13.6600763999
yxj, dwell, 5, employee, 8, Click, Yes, 8.82, 1.011, 0.320766380257, 15.6547280901, 16.4496599094
yxj, dwell, 5, recruitment, 11, Click, Yes, 13.645, 0.995, 0.239529282186, 26.9148339747, 28.5273471398
yxj, dwell, 5, takes, 5, Click, Yes, 4.626, 0.829, 0.181219265465, 16.1154384446, 17.3482588771
yxj, dwell, 5, a, 1, Click, Yes, 1.674, 3.316, 0.401785377132, 0, 0
yxj, dwell, 5, lot, 3, Click, Yes, 1.592, 0.796, 0.185224512734, 5.00607678268, 5.11803398875
yxj, dwell, 5, of, 2, Click, Yes, 0.812, 0.862, 0.169501154825, 4.30551570866, 4.60977222865
yxj, dwell, 5, effort, 6, Click, Yes, 3.829, 0.0, 0.339888557399, 11.5353716478, 12.4125478664
yxj, dwell, 5, life, 4, Click, Yes, 2.884, 1.061, 0.197239024909, 7.17472313938, 7.2456062201
yxj, dwell, 5, is, 2, Click, Yes, 1.044, 1.94, 0.215613720977, 5.19608531889, 5.59016994375
yxj, dwell, 5, but, 3, Click, Yes, 1.757, 0.813, 0.189859948483, 4.188202489, 4.2360679775
yxj, dwell, 5, a, 1, Click, Yes, 0.0, 2.073, 0.00874253570996, 0, 0
yxj, dwell, 5, dream, 5, Click, Yes, 7.311, 0.0, 0.239437219856, 10.7751195748, 10.4972828455
yxj, dwell, 5, prevailing, 10, Click, Yes, 11.952, 0.945, 0.245845359395, 28.6202758344, 27.6893501791
yxj, dwell, 5, wind, 4, Click, Yes, 3.0, 0.862, 0.228415564584, 11.3972995138, 11.8761229221
yxj, dwell, 5, from, 4, Click, Yes, 2.635, 0.796, 0.24429448921, 7.88172420879, 8.35410196625
yxj, dwell, 5, the, 3, Click, Yes, 1.708, 1.293, 0.218260033553, 4.65918428796, 5.44283058237
yxj, dwell, 5, east, 4, Click, Yes, 2.436, 0.0, 0.243933165351, 5.84256406929, 5.4953580413
yxj, dwell, 5, this, 4, Click, Yes, 2.702, 1.625, 0.168305881468, 8.29547866133, 9.19572121921
yxj, dwell, 5, library, 7, Click, Yes, 5.272, 0.896, 0.245435104585, 13.9025053447, 14.8447946944
yxj, dwell, 5, has, 3, Click, Yes, 1.509, 0.746, 0.247545403557, 6.08208429072, 6.0
yxj, dwell, 5, many, 4, Click, Yes, 2.354, 0.895, 0.364458123827, 12.5353427453, 14.4027111402
yxj, dwell, 5, books, 5, Select, Yes, 4.791, 1.045, 0.32539000229, 9.87455067544, 10.7235852642
yxj, dwell, 5, yes, 3, Click, Yes, 1.724, 0.945, 0.26877799997, 3.68579062796, 4.11803398875
yxj, dwell, 5, you, 3, Click, Yes, 1.807, 0.945, 0.364171808068, 4.83758447301, 5.0
yxj, dwell, 5, are, 3, Click, Yes, 1.525, 0.763, 0.207193255648, 4.04848264362, 3.69258240357
yxj, dwell, 5, very, 4, Click, Yes, 2.404, 0.945, 0.318297627297, 5.03756906682, 5.82842712475
yxj, dwell, 5, smart, 5, Click, Yes, 3.382, 0.0, 0.230897206087, 15.6015257619, 15.8592255663
yxj, dwell, 5, superman, 8, Click, Yes, 6.583, 0.846, 0.233692211769, 30.9904065508, 32.2485513464
yxj, dwell, 5, never, 5, Click, Yes, 3.582, 0.945, 0.24038197666, 10.6897685942, 11.1289902045
yxj, dwell, 5, wore, 4, Select, Yes, 2.819, 1.376, 0.341811705521, 12.2278702217, 13.0
yxj, dwell, 5, a, 1, Click, Yes, 0.0, 1.791, 0.298062146976, 0, 0
yxj, dwell, 5, mask, 4, Click, Yes, 3.284, 0.0, 0.256119502488, 13.5732132321, 13.576473219
yxj, dwell, 6, every, 5, Click, Yes, 3.913, 0.995, 0.284778456801, 7.27930940093, 8.65685424949
yxj, dwell, 6, apple, 5, Click, Yes, 3.731, 1.029, 0.303679914011, 16.4128922267, 16.253128592
yxj, dwell, 6, from, 4, Click, Yes, 2.354, 0.896, 0.294105020151, 7.88548805364, 8.35410196625
yxj, dwell, 6, every, 5, Click, Yes, 3.632, 0.845, 0.229467896544, 8.38699699073, 8.65685424949
yxj, dwell, 6, tree, 4, Click, Yes, 2.504, 0.0, 0.36546860175, 2.01578003109, 2.0
yxj, dwell, 6, shall, 5, Click, Yes, 3.798, 1.243, 0.213596272616, 17.6372223166, 17.0
yxj, dwell, 6, we, 2, Click, Yes, 0.779, 1.045, 0.425008253234, 1.0200361536, 1.0
yxj, dwell, 6, play, 4, Click, Yes, 2.902, 0.879, 0.332209079654, 13.6841684053, 13.7278062174
yxj, dwell, 6, a, 1, Click, Yes, 0.0, 0.979, 0.328167272661, 0, 0
yxj, dwell, 6, round, 5, Click, Yes, 3.4, 0.796, 0.315443700246, 11.9670279156, 12.6400549446
yxj, dwell, 6, of, 2, Click, Yes, 0.912, 0.763, 0.381004135582, 4.51426222577, 4.60977222865
yxj, dwell, 6, cards, 5, Select, Yes, 3.847, 2.571, 0.385787344972, 5.01401600147, 7.50319879588
yxj, dwell, 6, do, 2, Click, Yes, 1.426, 1.36, 0.109083586773, 5.3909600042, 5.59016994375
yxj, dwell, 6, not, 3, Click, Yes, 1.99, 0.895, 0.405914628733, 6.67848122421, 6.82842712475
yxj, dwell, 6, say, 3, Click, Yes, 1.658, 0.746, 0.31881354724, 5.68375482801, 5.60977222865
yxj, dwell, 6, anything, 8, Click, Yes, 6.069, 0.0, 0.238418182206, 16.1254874373, 16.4706328119
yxj, dwell, 6, you, 3, Click, Yes, 1.576, 0.763, 0.211932167443, 4.57338864418, 5.0
yxj, dwell, 6, will, 4, Click, Yes, 2.421, 0.845, 0.307496190965, 7.91162138067, 7.80277563773
yxj, dwell, 6, loose, 5, Click, Yes, 3.15, 1.012, 0.25518457994, 8.91479622139, 8.81254119648
yxj, dwell, 6, your, 4, Click, Yes, 2.62, 0.879, 0.370068997318, 7.28868312354, 8.0
yxj, dwell, 6, voice, 5, Click, Yes, 4.013, 0.0, 0.255864005245, 11.780636801, 12.1803398875
yxj, dwell, 6, rent, 4, Click, Yes, 2.586, 0.846, 0.275511504823, 7.8814826276, 8.30056307975
yxj, dwell, 6, is, 2, Click, Yes, 1.177, 2.122, 0.0768356293667, 5.71208054593, 5.59016994375
yxj, dwell, 6, paid, 4, Click, Yes, 2.785, 0.729, 0.273872844005, 19.2852294648, 19.7448668319
yxj, dwell, 6, at, 2, Click, Yes, 1.044, 0.879, 0.508755379025, 3.09533164831, 3.64005494464
yxj, dwell, 6, the, 3, Click, Yes, 2.454, 1.011, 0.116016215919, 5.27287864586, 5.44283058237
yxj, dwell, 6, beginning, 9, Click, Yes, 7.029, 0.929, 0.23484017426, 16.870039431, 17.5016956528
yxj, dwell, 6, of, 2, Click, Yes, 0.879, 0.829, 0.297539166197, 4.41398347861, 4.60977222865
yxj, dwell, 6, the, 3, Click, Yes, 1.558, 1.144, 0.243793604906, 4.86241364678, 5.44283058237
yxj, dwell, 6, month, 5, Click, Yes, 3.614, 0.0, 0.231399951239, 8.39341086594, 9.69569786472
yxj, dwell, 6, this, 4, Click, Yes, 2.985, 0.862, 0.22338908071, 8.69898568561, 9.19572121921
yxj, dwell, 6, system, 6, Click, Yes, 4.741, 0.945, 0.269807081939, 16.8550038588, 17.3578571
yxj, dwell, 6, of, 2, Click, Yes, 0.995, 0.846, 0.245319038408, 4.65826373648, 4.60977222865
yxj, dwell, 6, taxation, 8, Click, Yes, 5.819, 0.0, 0.222347174031, 17.0751647695, 17.7140882895
yxj, dwell, 6, a, 1, Click, Yes, 0.0, 1.161, 0.123037953401, 0, 0
yxj, dwell, 6, quarter, 7, Click, Yes, 4.858, 0.995, 0.284127911114, 19.0295219978, 18.2827523473
yxj, dwell, 6, of, 2, Click, Yes, 0.978, 2.039, 0.23354006459, 4.59780722926, 4.60977222865
yxj, dwell, 6, a, 1, Click, Yes, 0.0, 0.812, 0.136241008764, 0, 0
yxj, dwell, 6, century, 7, Click, Yes, 6.067, 0.0, 0.278100688538, 15.3712280349, 16.5366310572
yxj, dwell, 6, you, 3, Click, Yes, 1.691, 0.862, 0.191745607507, 4.7276890979, 5.0
yxj, dwell, 6, must, 4, Click, Yes, 2.537, 0.862, 0.217516280333, 8.77629541588, 9.53842260971
yxj, dwell, 6, make, 4, Click, Yes, 2.869, 0.812, 0.274019453939, 18.4620090637, 19.1666431627
yxj, dwell, 6, an, 2, Click, Yes, 1.127, 0.564, 0.289206004506, 5.30518607042, 5.59016994375
yxj, dwell, 6, appointment, 11, Click, Yes, 10.279, 0.0, 0.225788029424, 30.3556532346, 31.9143956489
zpj, baseline, 4, registered, 10, Undo, No, 4.7934, 1.2108, 0.316040671373, 18.696724065, 19.7859511432
zpj, baseline, 4, not, 3, Undo, Yes, 1.2108, 0.7961, 0.324022015878, 5.82894761232, 6.82842712475
zpj, baseline, 4, each, 4, Undo, No, 1.3098, 1.144, 0.294546515922, 7.43313663624, 7.18794044487
zpj, baseline, 5, children, 8, Undo, No, 3.167, 1.012, 0.379664512516, 17.3382112064, 18.8883036228
zpj, baseline, 6, a, 1, Undo, No, 0.0, 0.812, 0.125482765114, 0, 0
zpj, baseline, 6, honest, 6, Undo, No, 2.255, 1.227, 2.1711871334, 6.93256252504, 13.8037618756
zpj, baseline, 1, please, 6, Click, Yes, 4.66325, 1.56014, 0.248864267639, 10.8239367599, 11.6153168342
zpj, baseline, 1, try, 3, Click, Yes, 2.24031, 1.82534, 0.276919281643, 2.38028155144, 3.0
zpj, baseline, 1, to, 2, Click, Yes, 0.81316, 1.19462, 0.32370081576, 3.37467628116, 4.0
zpj, baseline, 1, be, 2, Click, Yes, 0.9127, 1.12859, 0.282480386674, 3.20814716476, 3.60555127546
zpj, baseline, 1, home, 4, Click, Yes, 3.07, 1.2279, 0.21541297745, 9.38267388592, 10.3138151882
zpj, baseline, 1, before, 6, Select, Yes, 4.1978, 1.8417, 0.211960537959, 15.5469217066, 16.0180991418
zpj, baseline, 1, midnight, 8, Click, Yes, 5.244, 0.0, 0.144549165101, 16.7459331536, 17.9812531921
zpj, baseline, 1, sit, 3, Click, Yes, 1.6927, 0.6969, 0.2313812483, 8.73744304592, 8.59016994375
zpj, baseline, 1, at, 2, Click, Yes, 0.9293, 0.7301, 0.185576709269, 3.63033679994, 3.64005494464
zpj, baseline, 1, the, 3, Click, Yes, 2.1075, 0.9125, 0.277678522813, 6.13262617034, 5.44283058237
zpj, baseline, 1, front, 5, Select, Yes, 3.7668, 1.2613, 0.329974647275, 11.0207052413, 11.7748882382
zpj, baseline, 1, of, 2, Click, Yes, 0.8797, 1.1281, 0.268251707947, 4.24247541835, 4.60977222865
zpj, baseline, 1, the, 3, Click, Yes, 1.4272, 1.0456, 0.199807158264, 4.81098224326, 5.44283058237
zpj, baseline, 1, bus, 3, Click, Yes, 1.5931, 0.0, 0.226005451282, 6.33873752486, 6.84584020615
zpj, baseline, 1, it, 2, Click, Yes, 0.8298, 0.73, 0.215587559258, 2.69245701775, 3.0
zpj, baseline, 1, is, 2, Click, Yes, 0.6805, 0.7468, 0.267697307753, 6.05039268385, 5.59016994375
zpj, baseline, 1, difficult, 9, Click, Yes, 5.6259, 0.9293, 0.311153473325, 25.4511515989, 27.2699239806
zpj, baseline, 1, to, 2, Click, Yes, 0.8131, 1.1948, 0.231810157964, 3.60999784911, 4.0
zpj, baseline, 1, concentrate, 11, Select, Yes, 8.2801, 2.6549, 0.202513203455, 29.4651818063, 30.0828603373
zpj, baseline, 1, all, 3, Click, Yes, 1.294, 0.8296, 0.249336557408, 8.37865042144, 8.0
zpj, baseline, 1, together, 8, Click, Yes, 4.4294, 1.1115, 0.213991591594, 17.8212700676, 18.7754679306
zpj, baseline, 1, in, 2, Click, Yes, 0.5641, 0.4979, 0.138190898866, 2.15190954046, 2.2360679775
zpj, baseline, 1, one, 3, Select, Yes, 1.4435, 1.543, 0.43153468409, 6.12330613643, 7.30056307975
zpj, baseline, 1, big, 3, Select, Yes, 1.2607, 1.1448, 0.264180834859, 4.75769982427, 5.52100952831
zpj, baseline, 1, pile, 4, Click, Yes, 1.8916, 0.0, 0.251997963083, 11.3948309224, 10.3792488567
zpj, baseline, 1, you, 3, Click, Yes, 1.0619, 1.3604, 0.240807099746, 5.36745620097, 5.0
zpj, baseline, 1, want, 4, Click, Yes, 1.8416, 0.6801, 0.318042604093, 9.54896084548, 9.53663105725
zpj, baseline, 1, to, 2, Select, Yes, 0.8129, 1.543, 0.502891289936, 3.06282005911, 4.0
zpj, baseline, 1, eat, 3, Click, Yes, 1.7915, 1.1114, 0.2332881263, 4.49472451908, 5.44283058237
zpj, baseline, 1, your, 4, Select, Yes, 2.2728, 0.8795, 0.264780759381, 7.626423605, 8.0
zpj, baseline, 1, cake, 4, Select, Yes, 2.3226, 1.0782, 0.327043841347, 16.8421071679, 15.2827523473
zpj, baseline, 1, they, 4, Click, Yes, 1.8084, 0.8794, 0.358756465805, 6.86449071122, 8.44283058237
zpj, baseline, 1, watched, 7, Click, Yes, 4.3134, 1.2609, 0.349081746363, 12.4092969289, 14.4448282478
zpj, baseline, 1, the, 3, Click, Yes, 1.1612, 0.9624, 0.466596164278, 3.6425617856, 5.44283058237
zpj, baseline, 1, entire, 6, Select, Yes, 3.2681, 1.0451, 0.325006752091, 13.6931028034, 15.3005630797
zpj, baseline, 1, movie, 5, Select, Yes, 3.2185, 1.2774, 0.382940730796, 13.4129549025, 15.313755208
zpj, baseline, 1, always, 6, Click, Yes, 4.4453, 1.0783, 0.336307525858, 24.5682218575, 24.9342341372
zpj, baseline, 1, cover, 5, Select, Yes, 2.6542, 0.9291, 0.177027427271, 13.0423517311, 13.6857278869
zpj, baseline, 1, all, 3, Select, Yes, 1.012, 0.9291, 0.195696119639, 8.1054381372, 8.0
zpj, baseline, 1, the, 3, Select, Yes, 1.2275, 0.5806, 0.262557799432, 4.62970464061, 5.44283058237
zpj, baseline, 1, bases, 5, Select, Yes, 2.3724, 1.3105, 0.476273476044, 7.34219784381, 7.84584020615
zpj, baseline, 1, you, 3, Click, Yes, 1.0614, 1.012, 0.30387657678, 4.44994228374, 5.0
zpj, baseline, 1, must, 4, Click, Yes, 1.8081, 0.9624, 0.34204587664, 9.60139965811, 9.53842260971
zpj, baseline, 1, make, 4, Select, Yes, 2.4884, 1.0285, 0.328883176253, 19.1534188457, 19.1666431627
zpj, baseline, 1, an, 2, Click, Yes, 0.8127, 0.5805, 0.184146541618, 5.74360552041, 5.59016994375
zpj, baseline, 1, appointment, 11, Select, Yes, 8.8244, 2.8195, 0.427648084138, 31.2931597936, 31.9143956489
zpj, baseline, 2, universities, 12, Select, Yes, 9.1411, 1.4266, 0.34243696446, 29.9060078544, 31.1810259479
zpj, baseline, 2, are, 3, Select, Yes, 1.1448, 0.8295, 0.436270468227, 4.39682470248, 3.69258240357
zpj, baseline, 2, too, 3, Select, Yes, 0.9788, 1.1446, 0.301100521106, 4.16135204706, 4.0
zpj, baseline, 2, expensive, 9, Select, Yes, 7.1337, 1.3436, 0.403395900069, 32.1121059621, 37.3861664169
zpj, baseline, 2, the, 3, Click, Yes, 1.3435, 0.6633, 0.252086657853, 5.27639331115, 5.44283058237
zpj, baseline, 2, union, 5, Select, Yes, 4.2463, 3.2514, 0.446710128078, 8.37284177244, 8.06449510225
zpj, baseline, 2, will, 4, Select, Yes, 1.6584, 0.9619, 0.192830262517, 7.54532738675, 7.80277563773
zpj, baseline, 2, go, 2, Select, Yes, 0.9953, 0.763, 0.209335727004, 3.52655120579, 3.64005494464
zpj, baseline, 2, on, 2, Select, Yes, 0.7796, 0.7631, 0.269357157382, 2.49331829506, 2.82842712475
zpj, baseline, 2, strike, 6, Select, Yes, 2.7701, 1.0283, 0.272549360676, 13.4809994985, 14.4007863361
zpj, baseline, 2, file, 4, Select, Yes, 2.3885, 1.045, 0.298662493095, 11.8078541121, 12.0193038014
zpj, baseline, 2, all, 3, Select, Yes, 1.2774, 0.8458, 0.162202380616, 8.29824441092, 8.0
zpj, baseline, 2, complaints, 10, Select, Yes, 6.6516, 1.0448, 0.217482490167, 31.3052606505, 33.9012446229
zpj, baseline, 2, in, 2, Select, Yes, 0.6303, 1.3602, 0.291391269412, 1.82487912424, 2.2360679775
zpj, baseline, 2, writing, 7, Select, Yes, 3.9476, 1.1942, 0.296190846098, 16.6616595298, 16.0388436152
zpj, baseline, 2, that, 4, Select, Yes, 1.8908, 1.2106, 0.239312784159, 11.3568857446, 10.4428305824
zpj, baseline, 2, land, 4, Select, Yes, 1.9406, 1.3766, 0.380443213227, 17.1603290234, 17.2302248884
zpj, baseline, 2, is, 2, Select, Yes, 0.7134, 0.6966, 0.224538022669, 5.40619570645, 5.59016994375
zpj, baseline, 2, owned, 5, Select, Yes, 2.7532, 1.3103, 0.291736481986, 17.4549443773, 17.9753347509
zpj, baseline, 2, by, 2, Select, Yes, 0.5641, 0.6965, 0.151121425488, 1.81437516185, 2.0
zpj, baseline, 2, the, 3, Select, Yes, 0.9784, 0.8624, 0.131922068965, 5.38919480379, 5.44283058237
zpj, baseline, 2, government, 10, Select, Yes, 6.6515, 1.244, 0.362353150793, 25.0021026664, 29.2318971867
zpj, baseline, 2, the, 3, Select, Yes, 0.9788, 0.8294, 0.174720599981, 5.18115419754, 5.44283058237
zpj, baseline, 2, world, 5, Select, Yes, 2.8695, 0.763, 0.362753258667, 24.0826090424, 23.5901699437
zpj, baseline, 2, is, 2, Select, Yes, 0.6966, 1.1114, 0.273128612406, 5.61630475454, 5.59016994375
zpj, baseline, 2, a, 1, Select, Yes, 0.0, 0.6802, 0.39816455536, 0, 0
zpj, baseline, 2, stage, 5, Select, Yes, 2.5376, 0.8789, 0.441689400682, 12.4608005367, 13.0252197518
zpj, baseline, 2, you, 3, Select, Yes, 0.912, 1.1444, 0.392084986588, 5.44946714613, 5.0
zpj, baseline, 2, have, 4, Select, Yes, 1.8905, 2.0069, 0.301568426125, 11.1361602719, 11.4684820694
zpj, baseline, 2, my, 2, Select, Yes, 0.5309, 0.9454, 0.257384772284, 2.35303482525, 2.82842712475
zpj, baseline, 2, sympathy, 8, Select, Yes, 4.8594, 1.4927, 0.224122217601, 23.4369662565, 24.4163951496
zpj, baseline, 2, the, 3, Select, Yes, 0.9453, 0.8127, 0.253067829772, 4.66335042817, 5.44283058237
zpj, baseline, 2, first, 5, Select, Yes, 2.1727, 0.9952, 0.298464087561, 10.4504115857, 12.1354129859
zpj, baseline, 2, time, 4, Select, Yes, 1.924, 0.9122, 0.386535600922, 8.50858699122, 10.3851648071
zpj, baseline, 2, he, 2, Select, Yes, 0.7794, 0.879, 0.19083583651, 3.93131133035, 3.64005494464
zpj, baseline, 2, tried, 5, Select, Yes, 2.604, 0.929, 0.231118702514, 10.7912906032, 11.1180339887
zpj, baseline, 2, to, 2, Select, Yes, 0.6468, 0.8818, 0.329315265821, 3.38193998765, 4.0
zpj, baseline, 2, swim, 4, Select, Yes, 1.6916, 0.8128, 0.232040749557, 9.70887106016, 9.11803398875
zpj, baseline, 2, lie, 3, Select, Yes, 1.5754, 0.8459, 1.19451532461, 7.37828442061, 6.80277563773
