technique, word, len, class, correct, gesture_durations, selection_durations, sample_distance, start_distance, end_distance, gesture_length, gesture_speed
normal, that, 4, Select, Yes, 1.4425, 0.0, 0.0174482222511, 0.520475381555, 0.334175152161, 10.4782419625, 7.2639459012
normal, spectacular, 11, Match, Yes, 5.4382, 0, 0.260551876127, 0.49739594592, 0.198595756853, 44.6708364893, 8.21426878181
normal, explosion, 9, Select, Yes, 5.1892, 0.0, 0.152041598609, 0.365247425587, 0.249647178121, 30.4182092119, 5.86183018806
normal, win, 3, Select, Yes, 1.227, 0.0, 0.0324268365742, 0.205844552272, 0.647613215724, 8.72677794622, 7.11228846473
normal, first, 5, Select, Yes, 1.923, 0.0, 0.0211698724345, 0.201572965534, 0.348904410481, 13.3008521114, 6.91671976674
normal, prize, 5, Select, Yes, 2.204, 0.0, 0.0854616605299, 0.0265841197898, 0.280630361326, 19.4442576645, 8.82225846846
normal, in, 2, Select, Yes, 0.679, 0.0, 0.00233373770901, 0.103377914276, 0.324487556188, 2.37272738963, 3.4944438728
normal, the, 3, Select, Yes, 0.995, 0.0, 0.00809595686205, 0.0866425984202, 0.358995018663, 5.91240324136, 5.94211381041
normal, contest, 7, Match, No, 2.635, 0, 0.0816502202272, 0.199292703592, 0.309218954788, 17.7421148293, 6.73325040959
normal, the, 3, Select, Yes, 0.912, 0.0, 0.0111770645835, 0.386340727413, 0.487144884876, 4.88321896548, 5.3544067604
normal, world, 5, Select, Yes, 2.072, 0.0, 0.0998848122694, 0.269184582062, 0.0859783353235, 23.101389683, 11.1493193451
normal, is, 2, Select, Yes, 0.713, 0.0, 0.00178724077485, 0.208868634737, 0.171254939657, 5.64606523229, 7.91874506632
normal, a, 1, Select, Yes, 0.0829999999999, 0.0, 0.0, 0.513186545426, 0.513186545426, 0, 0.0
normal, stage, 5, Select, Yes, 1.906, 0.0, 0.128771233257, 0.2508814448, 0.063860513277, 14.1475574042, 7.42264291931
normal, good, 4, Match, Yes, 1.277, 0, 0.0449705770523, 0.047602883127, 0.109026876925, 9.3424245195, 7.3159158336
normal, jobs, 4, Match, Yes, 2.586, 0, 0.0519922550898, 0.201149214908, 0.263231738453, 11.7379952029, 4.5390546028
normal, for, 3, Select, Yes, 2.006, 0.0, 0.00675220948367, 0.183639331087, 0.174556893685, 10.3093006126, 5.13923260846
normal, those, 5, Select, Yes, 1.923, 0.0, 0.0590232278648, 0.521936840042, 0.365338988407, 12.8578575831, 6.68635339732
normal, with, 4, Match, Yes, 1.459, 0, 0.0256708651982, 0.198819834951, 0.0862574398936, 13.2445956671, 9.07785857921
normal, education, 9, Select, Yes, 4.112, 0.0, 0.0922130679272, 0.363288462382, 0.492868605059, 27.0072822921, 6.56791884535
normal, love, 4, Select, Yes, 1.525, 0.0, 0.0520957057996, 0.128995605956, 0.681305637406, 9.25763217858, 6.07057847775
normal, means, 5, Select, Yes, 2.071, 0.0, 0.0904456136805, 0.0880931399032, 0.263204290185, 18.7586235532, 9.05776125215
normal, many, 4, Select, Yes, 1.657, 0.0, 0.0361278574237, 0.121998317288, 0.272040490628, 16.1494777338, 9.74621468544
normal, things, 6, Select, Yes, 2.055, 0.0, 0.0531492801232, 0.318306029074, 0.12060150036, 12.3843810607, 6.02646280328
normal, teaching, 8, Select, Yes, 2.222, 0.0, 0.0470131681925, 0.268506204088, 0.23300505072, 16.5542803005, 7.45017115236
normal, services, 8, Select, Yes, 2.869, 0.0, 0.118593007016, 0.114413982507, 0.439371079541, 17.2765168392, 6.0217904633
normal, will, 4, Match, Yes, 0.912, 0, 0.0309776315401, 0.212308337321, 0.118979946083, 7.81311008697, 8.56700667431
normal, help, 4, Select, Yes, 2.719, 0.0, 0.0510234594538, 0.176693056717, 0.162130494831, 12.0636298217, 4.43678919517
normal, just, 4, Select, Yes, 1.342, 0.0, 0.0278042618931, 0.165334480448, 0.501898552818, 8.87043559746, 6.60986259125
normal, what, 4, Select, Yes, 1.492, 0.0, 0.0662887783353, 0.239727912876, 0.274210935488, 13.7258708017, 9.19964530943
normal, the, 3, Select, Yes, 0.912, 0.0, 0.0312037393715, 0.211721351491, 0.373545927555, 6.02168279882, 6.60272236713
normal, doctor, 6, Select, Yes, 2.587, 0.0, 0.0262931757682, 0.122925909999, 0.285467597617, 22.3701383786, 8.64713505164
normal, ordered, 7, Select, Yes, 2.305, 0.0, 0.144660314288, 0.367418796494, 0.0581358066943, 13.938510621, 6.04707619133
normal, you, 3, Select, Yes, 0.845, 0.0, 0.0459421633738, 0.11670559583, 0.116190163999, 7.05051850956, 8.34380888705
normal, should, 6, Select, Yes, 2.073, 0.0, 0.057128374822, 0.4006840144, 0.516520634151, 17.7867053663, 8.58017625005
normal, visit, 5, Select, Yes, 1.591, 0.0, 0.141814553502, 0.519791372249, 0.642515718472, 15.9245254585, 10.0091297665
normal, a, 1, Select, Yes, 0.133, 0.0, 7.21644966006e-17, 0.316020542873, 0.215629515524, 0.28419712527, 2.13682049075
normal, doctor, 6, Match, Yes, 2.056, 0, 0.108784958731, 0.906840867811, 0.382157232565, 21.4061958504, 10.4115738572
normal, learn, 5, Select, Yes, 1.691, 0.0, 0.0380199514639, 0.191033237749, 0.764495851297, 15.7274229446, 9.30066407133
normal, to, 2, Select, Yes, 0.68, 0.0, 0.00828173180286, 0.122275527744, 0.219697541846, 4.33006610076, 6.36774426583
normal, walk, 4, Select, Yes, 1.508, 0.0, 0.0428735452795, 0.511647264719, 0.693560504172, 13.7940803545, 9.14726813962
normal, before, 6, Select, Yes, 1.741, 0.0, 0.0457144926624, 0.406144928697, 0.491981893432, 15.3045508407, 8.79066676664
normal, you, 3, Select, Yes, 0.746, 0.0, 0.0393787996246, 0.169647446043, 0.174991785867, 5.43395407504, 7.28412074403
normal, run, 3, Match, Yes, 0.846, 0, 0.0114756957776, 0.26354803045, 0.492918387246, 5.77729713465, 6.82895642394
normal, the, 3, Select, Yes, 0.995, 0.0, 0.014278595693, 0.218385387799, 0.636846505825, 6.20856764385, 6.23976647623
normal, water, 5, Select, Yes, 1.641, 0.0, 0.0275253798449, 0.190717978099, 0.344236412078, 11.0629178027, 6.74157087308
normal, was, 3, Select, Yes, 0.696, 0.0, 0.00860358429827, 0.248863194717, 0.42203165743, 3.16463489786, 4.54688922106
normal, monitored, 9, Select, Yes, 3.083, 0.0, 0.124677460248, 0.257545016915, 0.608336811276, 23.8736553054, 7.74364427682
normal, daily, 5, Select, Yes, 1.625, 0.0, 0.0648889192946, 0.118522954405, 0.312016465886, 16.3958141429, 10.0897317802
normal, the, 3, Select, Yes, 1.177, 0.0, 0.017854380453, 0.170556814751, 0.452821524516, 6.38050044584, 5.42098593529
normal, music, 5, Select, Yes, 2.205, 0.0, 0.0262925217469, 0.251056075396, 0.0644075162151, 16.260393665, 7.37432819274
normal, is, 2, Select, Yes, 0.813, 0.0, 0.026415864801, 0.136130787297, 0.381764734444, 5.74778494768, 7.06984618411
normal, better, 6, Select, Yes, 1.475, 0.0, 0.134163403925, 0.253218315382, 0.424114834687, 10.080208366, 6.8340395702
normal, than, 4, Select, Yes, 1.674, 0.0, 0.0360052315988, 0.208428017541, 0.573520209758, 14.383539811, 8.59231768874
normal, it, 2, Select, Yes, 0.613, 0.0, 0.0141782913821, 0.0305408926032, 0.156940808119, 3.01817360807, 4.92361110615
normal, sounds, 6, Select, No, 1.791, 0.0, 0.06626821009, 1.2110622738, 0.232996861721, 14.8408833803, 8.28636704649
normal, we, 2, Select, Yes, 0.332, 0.0, 2.43141309024e-05, 0.0704161473314, 0.271517604825, 1.28490386609, 3.87019236774
normal, accept, 6, Select, Yes, 2.056, 0.0, 0.0538803378905, 0.293288022093, 0.260269916222, 19.0040374395, 9.24320887133
normal, personal, 8, Select, Yes, 3.233, 0.0, 0.136913980375, 0.563665563913, 0.244704509082, 32.775720158, 10.1378658082
normal, checks, 6, Select, Yes, 2.636, 0.0, 0.0578288996641, 0.289152011292, 0.122564891294, 21.370570514, 8.10719670486
normal, my, 2, Select, Yes, 0.713, 0.0, 0.00118798191604, 0.0555043978438, 0.184892067353, 3.01443143284, 4.2278140713
normal, fingers, 7, Match, Yes, 2.57, 0, 0.08266775869, 0.148334144478, 0.200558872147, 15.215718548, 5.92051305368
normal, are, 3, Select, Yes, 1.972, 0.0, 0.0168081328152, 0.220972097173, 0.117134221413, 4.15818307559, 2.10861210729
normal, very, 4, Select, Yes, 1.343, 0.0, 0.0118585882429, 0.29121218333, 0.284950964273, 5.96531353682, 4.44178223144
normal, cold, 4, Select, Yes, 1.691, 0.0, 0.0599121799533, 0.521606018199, 0.302324503514, 12.2176464414, 7.22510138462
normal, a, 1, Select, Yes, 0.066, 0.0, 0.0, 0.200520578401, 0.200520578401, 0, 0.0
normal, subject, 7, Select, Yes, 2.702, 0.0, 0.034816778438, 0.112177109127, 0.141491571427, 20.714446894, 7.6663385988
normal, one, 3, Select, Yes, 1.26, 0.0, 0.0271992305104, 0.062241229101, 0.0712562132729, 8.97063016187, 7.11954774752
normal, can, 3, Select, Yes, 1.409, 0.0, 0.0529862252745, 0.137162450215, 0.366143030709, 10.2631397776, 7.28398848656
normal, really, 6, Select, Yes, 1.873, 0.0, 0.0742121716774, 0.123270532022, 0.476350354081, 14.8596863723, 7.93362860239
normal, enjoy, 5, Select, Yes, 2.106, 0.0, 0.026847189981, 0.144608984347, 0.15964786696, 14.3136973393, 6.79662741655
normal, this, 4, Select, No, 1.707, 0.0, 0.0697346529784, 0.17176459625, 0.515627878177, 10.7213267458, 6.28080067125
normal, system, 6, Select, No, 1.724, 0.0, 0.0461255015641, 2.78193459891, 5.90102322067, 12.8067554496, 7.42851244177
normal, of, 2, Select, No, 2.454, 0.0, 0.157718733563, 6.23463268875, 2.70780706458, 19.2498378848, 7.84426971671
normal, taxation, 8, Select, No, 0.763, 0.0, 0.0310334185912, 4.04000775753, 2.93366556874, 5.02658153518, 6.5879181326
normal, taxation, 8, Select, Yes, 2.967, 0.0, 0.0811278816681, 0.23425184522, 0.0889037061601, 23.7291662523, 7.99769674832
normal, what, 4, Select, Yes, 1.326, 0.0, 0.0351467147949, 0.130425398523, 0.703759470061, 12.647567635, 9.53813547134
normal, a, 1, Select, Yes, 0.0830000000001, 0.0, 0.0, 0.196093080788, 0.196093080788, 0, 0.0
normal, monkey, 6, Select, Yes, 2.138, 0.0, 0.0293134553549, 0.369591393738, 0.452954758094, 17.3483490153, 8.11428859464
normal, sees, 4, Select, Yes, 0.696, 0.0, 0.00439843985437, 0.173844286133, 0.14830316767, 2.50785603604, 3.60324143109
normal, a, 1, Select, Yes, 0.0999999999999, 0.0, 0.0, 0.16921863263, 0.16921863263, 0, 0.0
normal, monkey, 6, Select, Yes, 2.305, 0.0, 0.162296356334, 0.162777921279, 0.352301909142, 17.5617758556, 7.61899169441
normal, will, 4, Select, Yes, 0.994, 0.0, 0.00271558155806, 0.265547556421, 0.439757968279, 7.70019918513, 7.74667926069
normal, do, 2, Select, Yes, 0.746, 0.0, 0.0278047502735, 0.199719168547, 0.461086205443, 5.55080467838, 7.44075694153
normal, question, 8, Select, Yes, 2.553, 0.0, 0.0972163112957, 0.00434574425847, 0.440207313717, 21.3325043192, 8.35585754766
normal, that, 4, Select, Yes, 1.491, 0.0, 0.0431369275814, 0.312182237927, 0.221283820959, 11.7312370418, 7.86803289187
normal, must, 4, Select, Yes, 1.557, 0.0, 0.0180440062374, 0.152025523173, 0.120102295419, 9.51845841583, 6.11333231588
normal, be, 2, Select, Yes, 0.713, 0.0, 0.0061935215548, 0.142813039608, 0.351284953899, 3.90519152646, 5.47712696559
normal, answered, 8, Match, Yes, 2.669, 0, 0.162471674591, 0.407200113248, 0.285977641925, 17.3124418849, 6.48649002807
normal, get, 3, Select, Yes, 1.078, 0.0, 0.00839141572558, 0.168257375286, 0.442958624307, 5.16350487737, 4.78989320721
normal, rid, 3, Select, Yes, 1.193, 0.0, 0.00736439922151, 0.25912590219, 0.0562342628742, 8.65454084172, 7.25443490504
normal, of, 2, Match, Yes, 0.696, 0, 4.04749492888e-05, 0.143159678936, 0.561503331809, 5.10221149318, 7.33076363963
normal, that, 4, Select, Yes, 2.271, 0.0, 0.0632539504739, 0.276481207486, 0.239575704029, 13.2396244194, 5.82986544228
normal, immediately, 11, Select, Yes, 3.746, 0.0, 0.116904422447, 0.214987425586, 0.246492965782, 38.6039968325, 10.305391573
normal, we, 2, Select, Yes, 0.299, 0.0, 1.73083852255e-06, 0.179869867004, 0.291523192554, 1.17498684766, 3.92972189854
normal, run, 3, Select, Yes, 0.944, 0.0, 0.00607116649313, 0.260691798392, 0.349390362789, 5.23481543164, 5.54535533013
normal, the, 3, Select, Yes, 0.994, 0.0, 0.0103861360949, 0.409047316366, 0.355031953742, 5.36756801176, 5.39996781867
normal, risk, 4, Match, Yes, 1.509, 0, 0.049498087434, 0.276039776708, 0.53270683413, 16.4473215082, 10.8994841009
normal, of, 2, Select, Yes, 1.442, 0.0, 0.00281137228386, 0.244563740389, 0.338433761354, 4.27892206083, 2.96735233067
normal, failure, 7, Match, Yes, 2.105, 0, 0.0467535761846, 0.497099427818, 0.0720530785255, 17.616432154, 8.36885137956
normal, all, 3, Select, Yes, 0.68, 0.0, 0.0161151771208, 0.112660467438, 0.488408444301, 8.56887239219, 12.6012829297
normal, together, 8, Select, Yes, 2.536, 0.0, 0.161135820799, 0.530507817914, 0.288878758314, 21.74614343, 8.57497769323
normal, in, 2, Select, Yes, 0.614, 0.0, 0.00188573368833, 0.191038716424, 0.325999894321, 2.67597167037, 4.35826004946
normal, one, 3, Match, Yes, 1.11, 0, 0.0043908165172, 0.152239899218, 0.403646913438, 7.62952618785, 6.87344701608
normal, big, 3, Select, Yes, 1.956, 0.0, 0.0229208224203, 0.196248634454, 0.358827143278, 5.95744812696, 3.04573012626
normal, pile, 4, Select, Yes, 1.525, 0.0, 0.0403374538085, 0.178024939267, 0.32289088417, 11.4139131961, 7.48453324333
normal, exercise, 8, Select, Yes, 2.884, 0.0, 0.0521320841145, 0.0595393786414, 0.184093201097, 19.7755124381, 6.85697379962
normal, is, 2, Select, Yes, 0.763, 0.0, 0.0151545633468, 0.151030140227, 0.23524360521, 5.57452574814, 7.30606257948
normal, good, 4, Match, Yes, 1.21, 0, 0.0257265629015, 0.036154852648, 0.0579733643668, 9.63279248631, 7.96098552587
normal, for, 3, Select, Yes, 2.437, 0.0, 0.0258603583052, 0.0901225033884, 0.240775687809, 9.25700445718, 3.79852460286
normal, the, 3, Select, Yes, 1.044, 0.0, 0.0161312710578, 0.20762913054, 0.5399722609, 5.53639525718, 5.30306059117
normal, mind, 4, Select, Yes, 1.459, 0.0, 0.0576854092378, 0.181209486562, 0.299662803706, 8.73731593902, 5.98856472859
normal, please, 6, Select, Yes, 1.8437, 0.0, 0.0589403198156, 0.394374072561, 0.4682382608, 13.1505784909, 7.13271057704
normal, take, 4, Select, Yes, 1.8603, 0.0, 0.0469146473879, 0.27795015372, 0.449612549934, 14.6186229284, 7.85820723992
normal, a, 1, Select, Yes, 0.6644, 0.0, 0.000689954981875, 0.371927903262, 0.157161275989, 0.270413884721, 0.407004642868
normal, bath, 4, Select, Yes, 8.7373, 0.0, 0.0474182125964, 0.173142256287, 0.194268598703, 9.91553611308, 1.13485128279
normal, this, 4, Select, Yes, 10.3158, 0.0, 0.0282583400363, 0.584184598929, 0.192973007278, 8.80033739804, 0.85309306094
normal, month, 5, Select, Yes, 2.1096, 0.0, 0.0410175146243, 0.228514376364, 0.730068126444, 10.5558169905, 5.00370543731
normal, the, 3, Select, Yes, 1.1294, 0.0, 0.0203296427062, 0.0989566738376, 0.37119429902, 6.03651716819, 5.34488858525
normal, power, 5, Match, Yes, 1.4119, 0, 0.0590588092104, 0.214580330716, 0.358060994279, 11.4259507203, 8.09260621877
normal, of, 2, Select, Yes, 1.2292, 0.0, 3.78269107596e-05, 0.263544896594, 0.150041710697, 4.45722120675, 3.62611552778
normal, denial, 6, Select, Yes, 2.84, 0.0, 0.115028818275, 0.439833273325, 0.0528472719636, 22.2208958814, 7.82425911317
normal, the, 3, Select, Yes, 1.2459, 0.0, 0.00608457244173, 0.153491325139, 0.267065670793, 7.50790382871, 6.02608863369
normal, quick, 5, Select, Yes, 2.4249, 0.0, 0.0414250006252, 0.515494771061, 0.350798432421, 16.4959890069, 6.80275021935
normal, brown, 5, Select, Yes, 2.4583, 0.0, 0.0589216684634, 0.0555786342581, 0.515985615879, 20.2238259841, 8.22675262747
normal, fox, 3, Select, Yes, 1.4286, 0.0, 0.0292908213769, 0.293440559023, 0.148499382763, 11.7635026559, 8.23428717339
normal, jumped, 6, Match, Yes, 2.3915, 0, 0.0859797607596, 0.163959090449, 0.0647142962335, 14.074233185, 5.88510691407
normal, traveling, 9, Match, Yes, 3.9027, 0, 0.0704841156368, 0.175876133969, 0.61098840266, 22.9878160989, 5.89023396594
normal, to, 2, Select, Yes, 1.7766, 0.0, 0.0315315573571, 0.267459914927, 0.0925716075533, 4.67474337024, 2.63128637298
normal, conferences, 11, Match, Yes, 4.4671, 0, 0.187935365932, 0.554911409782, 0.682946918448, 28.6286974997, 6.40878813988
normal, is, 2, Match, Yes, 1.6771, 0, 7.22737373928e-05, 0.403408678812, 0.038888492591, 5.99764910356, 3.57620243489
normal, fun, 3, Select, Yes, 3.1382, 0.0, 0.00922789130165, 0.222361962163, 0.138357944134, 4.84987142121, 1.54543095443
normal, consequences, 12, Select, Yes, 4.7814, 0.0, 0.35492525921, 0.337603990292, 0.385567067635, 41.2899483225, 8.63553526634
normal, of, 2, Select, Yes, 0.7472, 0.0, 0.00457942165379, 0.039541163817, 0.333935138386, 4.88021399981, 6.53133565285
normal, a, 1, Select, Yes, 0.0333, 0.0, 0.0, 0.192227686433, 0.192227686433, 0, 0.0
normal, wrong, 5, Select, Yes, 1.6273, 0.0, 0.0196816830549, 0.734503117993, 0.116210857195, 10.0283191049, 6.16255091558
normal, turn, 4, Select, Yes, 1.5275, 0.0, 0.0244400738948, 0.287713700369, 0.111300697433, 9.43457119767, 6.17647868915
normal, exceed, 6, Select, Yes, 1.3279, 0.0, 0.0508227436561, 0.314712222325, 0.364036572152, 5.74004936331, 4.32265182869
normal, the, 3, Select, Yes, 1.0292, 0.0, 0.0262003190667, 0.325611027008, 0.287181619943, 5.26944151295, 5.1199392858
normal, maximum, 7, Select, Yes, 2.7562, 0.0, 0.0834914692868, 0.330749336533, 0.156901112631, 22.7238109383, 8.24461611578
normal, speed, 5, Match, Yes, 1.2284, 0, 0.0625634475037, 0.311650273229, 0.142371345748, 16.2367939309, 13.2178394097
normal, limit, 5, Select, Yes, 2.523, 0.0, 0.0364960273551, 0.384077474362, 0.907132050105, 12.4094949654, 4.91854735055
normal, have, 4, Select, Yes, 1.4441, 0.0, 0.0173820305455, 0.565725755066, 0.536317819545, 14.8065611374, 10.2531411518
normal, a, 1, Select, Yes, 0.0498, 0.0, 0.0, 0.300110911671, 0.300110911671, 0, 0.0
normal, good, 4, Match, Yes, 5.7599, 0, 0.0160942465377, 0.135686432634, 0.179374757224, 10.1712697368, 1.76587609799
normal, weekend, 7, Match, Yes, 5.9263, 0, 0.0406090665889, 0.526763689103, 0.947584178507, 21.2142507672, 3.57967884974
normal, do, 2, Select, Yes, 0.6141, 0.0, 0.0271714329263, 0.0424220274857, 0.554256031018, 5.53404622609, 9.01163690944
normal, not, 3, Match, Yes, 0.8132, 0, 0.014365623804, 0.448795374865, 0.510978391772, 6.99583002925, 8.60284066558
normal, lie, 3, Match, Yes, 6.4238, 0, 0.00356541561684, 0.124352306621, 0.477342646771, 7.41703495097, 1.15461797549
normal, in, 2, Select, Yes, 4.9461, 0.0, 0.0103605505124, 0.221294334146, 0.559436354633, 2.83616912809, 0.573415241925
normal, court, 5, Select, Yes, 2.3073, 0.0, 0.0243743399956, 0.301080329294, 0.309211021351, 11.0674806549, 4.7967237268
normal, or, 2, Match, Yes, 0.6308, 0, 2.08396391208e-05, 0.389004944191, 0.185496510008, 4.8383083685, 7.67011472495
normal, else, 4, Select, Yes, 2.1578, 0.0, 0.0197493434956, 0.53698784469, 0.124904119568, 14.0017229368, 6.48888819018
normal, electric, 8, Select, Yes, 2.9717, 0.0, 0.330141662782, 0.157726027706, 0.579575071075, 29.4365258673, 9.90561828827
normal, cars, 4, Select, Yes, 0.9465, 0.0, 0.00794091937765, 0.212106303049, 0.211822489505, 7.40507157735, 7.82363610919
normal, need, 4, Select, Yes, 8.2838, 0.0, 0.00811375544818, 0.0722943408574, 0.017905491504, 5.66452098104, 0.68380706693
normal, big, 3, Select, Yes, 8.101, 0.0, 0.00900732364694, 0.14560681119, 0.377550797749, 7.1440455509, 0.881872059116
normal, fuel, 4, Select, Yes, 1.3947, 0.0, 0.0390835476482, 0.21782219249, 0.215713595021, 13.5022255284, 9.68109667196
normal, cells, 5, Match, Yes, 1.4608, 0, 0.113245495229, 0.247693711507, 0.312409790776, 17.5177805904, 11.9919089474
normal, take, 4, Select, Yes, 1.8592, 0.0, 0.0415752282296, 0.131330668349, 0.204343388657, 17.5285407621, 9.42800170079
normal, it, 2, Select, Yes, 0.3654, 0.0, 3.4833817953e-05, 0.656930829901, 0.476909768206, 2.82649919558, 7.73535630973
normal, to, 2, Select, Yes, 0.7139, 0.0, 0.0283226613125, 0.167282679931, 0.520383065405, 4.72192244323, 6.6142631226
normal, the, 3, Select, Yes, 0.8798, 0.0, 0.0103132710796, 0.480883062786, 0.540714645899, 5.16159868351, 5.86678641
normal, recycling, 9, Select, Yes, 3.7516, 0.0, 0.109946891377, 0.141358085931, 0.112065393432, 23.5276437396, 6.27136254922
normal, depot, 5, Select, Yes, 1.5602, 0.0, 0.0940584085733, 0.127605089636, 0.246266278433, 12.2824254493, 7.87234037258
normal, saving, 6, Select, Yes, 2.3736, 0.0, 0.0222995732199, 0.178755924447, 0.47281643239, 13.6973662977, 5.77071380928
normal, that, 4, Select, Yes, 1.5271, 0.0, 0.0212686106843, 0.403762174574, 0.17548375461, 10.1035226084, 6.61614996292
normal, child, 5, Select, Yes, 1.7097, 0.0, 0.0210084019451, 0.0120921250821, 0.133326615906, 11.7344119, 6.86343329241
normal, was, 3, Match, Yes, 0.5311, 0, 0.00475114773182, 0.254010138038, 0.824342850586, 2.7566247938, 5.19040631481
normal, an, 2, Select, Yes, 1.3778, 0.0, 0.000679177480383, 0.0856331275208, 0.0596200452868, 5.57669161098, 4.04753346711
normal, heroic, 6, Select, Yes, 2.1078, 0.0, 0.0346720008554, 0.138241630521, 0.470093424757, 14.6998261861, 6.97401375182
normal, effort, 6, Match, Yes, 1.6763, 0, 0.0288446445424, 0.775006543214, 0.136562503071, 10.9360203288, 6.52390403199
normal, staying, 7, Match, Yes, 2.3401, 0, 0.0731545926157, 0.393436958002, 0.381442293959, 17.265556024, 7.37812744069
normal, up, 2, Select, Yes, 1.6764, 0.0, 0.00591346076831, 0.155094341073, 0.640031411046, 2.36594832476, 1.41132684608
normal, all, 3, Match, Yes, 0.8299, 0, 0.0109118530097, 0.411079217656, 0.468646081458, 7.38270142903, 8.89589279314
normal, night, 5, Match, Yes, 2.4894, 0, 0.0314676125293, 0.564474717553, 0.366374268263, 8.2432544375, 3.31134186451
normal, is, 2, Select, Yes, 1.8255, 0.0, 0.000188233303581, 0.527492494734, 0.0204756856784, 5.18811745019, 2.84202544519
normal, a, 1, Select, Yes, 0.0666, 0.0, 0.0, 0.0655284624675, 0.0655284624675, 0, 0.0
normal, bad, 3, Match, Yes, 1.1452, 0, 0.0105387773713, 0.180941155443, 0.75086081648, 7.65031059247, 6.68032709786
normal, idea, 4, Select, Yes, 2.1243, 0.0, 0.0117766140473, 0.397893777516, 0.301030940702, 7.51542499734, 3.53783599178
normal, public, 6, Select, Yes, 2.2078, 0.0, 0.0131869448921, 0.199183896945, 0.792023468875, 16.1378190011, 7.30945692594
normal, transit, 7, Select, Yes, 2.6729, 0.0, 0.112554884737, 0.0595295625551, 0.153700202381, 22.3178665223, 8.34968256285
normal, is, 2, Select, Yes, 5.1785, 0.0, 6.81302536559e-06, 0.236963725842, 0.173289873752, 5.34448941877, 1.03205357126
normal, much, 4, Select, Yes, 6.0414, 0.0, 0.00953291792559, 0.102790412598, 0.527202753181, 10.0299501351, 1.66020295546
normal, faster, 6, Select, Yes, 1.3443, 0.0, 0.0575270509196, 0.296103125558, 0.608579166066, 10.7138625774, 7.96984495829
normal, find, 4, Select, Yes, 1.4768, 0.0, 0.0171638336569, 0.195642353666, 0.303536640848, 10.0056166001, 6.77520083971
normal, a, 1, Select, Yes, 3.5012, 0.0, 0.0, 0.119289321048, 0.119289321048, 0, 0.0
normal, nearby, 6, Select, Yes, 2.5722, 0.0, 0.0250467775734, 0.470082909336, 0.217877678804, 13.4339627097, 5.22275200593
normal, parking, 7, Match, Yes, 2.6554, 0, 0.0625818779739, 0.356359035026, 0.234342321252, 19.4522920079, 7.32555999393
normal, spot, 4, Select, Yes, 2.3401, 0.0, 0.0192294860519, 0.0556127355918, 0.390989779259, 13.1671189486, 5.62673345094
normal, the, 3, Select, Yes, 0.9956, 0.0, 0.0208716025223, 0.0725408114236, 0.379376520877, 5.44167501927, 5.46572420578
normal, food, 4, Select, Yes, 1.178, 0.0, 0.0464391827059, 0.214466227535, 0.442505084106, 11.5250037056, 9.78353455482
normal, at, 2, Select, Yes, 0.7966, 0.0, 0.018521590677, 0.215286937125, 0.0883211675478, 4.53069188061, 5.68753688251
normal, this, 4, Match, Yes, 1.9081, 0, 0.00242511697112, 0.127039395594, 0.310254348318, 8.97361813003, 4.70290767257
normal, restaurant, 10, Select, Yes, 4.6626, 0.0, 0.071521703321, 0.128572202011, 0.252038316821, 25.8547128084, 5.54512778458
normal, call, 4, Match, Yes, 1.2944, 0, 0.0164944104628, 0.609671681941, 0.207797058098, 10.3275194384, 7.9786151409
normal, for, 3, Match, Yes, 3.8833, 0, 0.0182059831154, 0.172093385198, 0.27137141139, 9.3654204884, 2.41171696454
normal, more, 4, Select, Yes, 2.4063, 0.0, 0.0109526345464, 0.178748382823, 0.271858907754, 8.90393792268, 3.70026094946
normal, details, 7, Match, Yes, 9.4083, 0, 0.139347396871, 0.250959044716, 0.144033556802, 21.7113969855, 2.30768544642
normal, this, 4, Select, Yes, 1.527, 0.0, 0.0124083152654, 0.225699676927, 0.228891035705, 9.36471667768, 6.13275486423
normal, leather, 7, Match, Yes, 2.6723, 0, 0.159844712309, 0.622379975992, 0.176249617583, 18.7824723564, 7.02857925998
normal, jacket, 6, Select, Yes, 2.9373, 0.0, 0.134724625723, 0.0871108940891, 0.710691006481, 23.7159424727, 8.07406205449
normal, is, 2, Select, Yes, 0.5975, 0.0, 0.000386889760277, 0.394325120042, 0.317179328597, 4.90593804416, 8.21077496931
normal, too, 3, Match, Yes, 0.6634, 0, 0.00101073134494, 0.217048573607, 0.410405773839, 4.52965807311, 6.82794403544
normal, warm, 4, Select, Yes, 2.1569, 0.0, 0.0239232512365, 0.157027375766, 0.483375628824, 8.44921071796, 3.91729367053
normal, prepare, 7, Match, Yes, 2.8371, 0, 0.285165129482, 0.292140652077, 0.427796736633, 28.4999748997, 10.0454601176
normal, for, 3, Match, Yes, 7.6821, 0, 0.00269797043994, 0.262408687737, 0.0495708216797, 9.64992685004, 1.25615741139
normal, the, 3, Select, Yes, 1.4765, 0.0, 0.0145770428446, 0.0945261953111, 0.522075155108, 5.48886987379, 3.71748721557
normal, exam, 4, Select, Yes, 1.7755, 0.0, 0.0588072329397, 0.341801980831, 0.505156100898, 10.6865650143, 6.01890454199
normal, in, 2, Select, Yes, 4.8283, 0.0, 0.000830740226426, 0.17981617774, 0.200176238842, 2.42589466484, 0.502432463774
