technique, word, len, class, correct, tapping_durations, selection_durations, point_distance, gesture_length
dwell, world, 5, Click, Yes, 4.6627, 1.0623, 0.266643814906, 23.2136466435
dwell, is, 2, Click, Yes, 1.5928, 0.8795, 0.184292016437, 5.61462968283
dwell, a, 1, Click, Yes, 0.0, 1.029, 0.195012501489, 0
dwell, stage, 5, Click, Yes, 3.8991, 0.0, 0.189448181988, 12.7822023971
dwell, electric, 8, Click, Yes, 16.6087, 0.9787, 0.281190388638, 25.7712632401
dwell, cars, 4, Click, Yes, 2.8868, 0.9456, 0.221363044876, 6.81764343189
dwell, need, 4, Click, Yes, 5.7402, 0.9956, 0.184855151162, 5.35428601632
dwell, big, 3, Click, Yes, 1.9574, 0.9291, 0.197239741766, 5.09257793193
dwell, fuel, 4, Click, Yes, 3.5504, 1.1946, 0.321954746434, 12.1254285799
dwell, cells, 5, Click, Yes, 7.4669, 0.0, 3.39216996129, 12.5803489433
dwell, universally, 11, Click, Yes, 10.2528, 0.9122, 0.332218866668, 24.6656052919
dwell, understood, 10, Click, Yes, 9.0084, 0.9956, 0.177334011834, 20.4682254232
dwell, to, 2, Click, Yes, 1.3271, 1.1615, 0.169089247439, 3.73616855676
dwell, be, 2, Click, Yes, 1.2611, 1.1114, 0.476347809129, 2.7641894612
dwell, wrong, 5, Click, Yes, 4.5129, 0.0, 0.351636314699, 10.483608498
dwell, nothing, 7, Click, Yes, 8.4108, 0.846, 0.300845064577, 13.3783037887
dwell, wrong, 5, Click, Yes, 4.2303, 0.9622, 0.288323893667, 11.0988717125
dwell, with, 4, Click, Yes, 5.5909, 0.8128, 0.168527697909, 9.9297579757
dwell, his, 3, Click, Yes, 2.3055, 2.2559, 0.269493867971, 6.57401490043
dwell, style, 5, Click, Yes, 3.8822, 0.0, 0.266261789131, 12.8245445487
dwell, saving, 6, Click, Yes, 5.2785, 0.8601, 0.175591721382, 11.2680686501
dwell, that, 4, Click, Yes, 3.0691, 1.0784, 0.277253497512, 10.6407113365
dwell, child, 5, Click, Yes, 3.6996, 1.0784, 0.167669748355, 12.0561019273
dwell, was, 3, Click, Yes, 2.638, 2.9029, 0.28074730722, 1.83683186195
dwell, an, 2, Click, Yes, 1.0453, 0.7798, 0.29419345961, 5.43423855165
dwell, heroic, 6, Click, Yes, 5.4255, 0.929, 0.243544576297, 14.5823369657
dwell, effort, 6, Click, Yes, 11.4622, 0.0, 0.209773871876, 12.4396719065
dwell, you, 3, Click, Yes, 2.4231, 1.145, 0.272191873534, 4.96794409568
dwell, want, 4, Click, Yes, 2.7549, 1.0292, 0.312203282448, 8.68903597703
dwell, to, 2, Click, Yes, 1.3774, 1.2447, 0.315089771284, 3.72578865723
dwell, eat, 3, Click, Yes, 2.4726, 1.0954, 0.209730871438, 5.9957980262
dwell, your, 4, Click, Yes, 3.1027, 0.9791, 0.342748211037, 6.97384121218
dwell, cake, 4, Click, Yes, 3.4346, 0.0, 0.183769126584, 14.4892070956
dwell, the, 3, Click, Yes, 2.3064, 1.062, 0.163428079497, 5.02141520801
dwell, objective, 9, Click, Yes, 8.628, 0.8627, 0.250058986567, 21.8810871327
dwell, of, 2, Click, Yes, 1.0123, 0.9457, 0.16076103823, 4.65546194534
dwell, the, 3, Click, Yes, 1.7588, 0.8297, 0.225527412915, 5.21254865647
dwell, exercise, 8, Click, Yes, 7.5656, 0.0, 0.214716316159, 17.5913296061
dwell, he, 2, Click, Yes, 1.1449, 1.4101, 0.1993198248, 3.98049248724
dwell, is, 2, Click, Yes, 1.1614, 0.9457, 0.356209261204, 5.66426744144
dwell, still, 5, Click, Yes, 3.451, 1.8746, 0.336612904765, 6.87548193079
dwell, on, 2, Click, Yes, 0.8958, 0.7465, 0.438431330165, 2.56644263407
dwell, our, 3, Click, Yes, 2.1067, 1.0119, 0.363499797862, 4.693263767
dwell, team, 4, Click, Yes, 2.7046, 0.0, 0.28778334295, 10.025582374
dwell, where, 5, Click, Yes, 3.733, 0.813, 0.202717390184, 9.13478467201
dwell, did, 3, Click, Yes, 1.8251, 0.929, 0.358713511287, 7.96454132869
dwell, you, 3, Click, Yes, 1.6094, 0.78, 0.39027053156, 4.89856572381
dwell, get, 3, Click, Yes, 1.5596, 0.8626, 0.292404733255, 4.16963339798
dwell, that, 4, Select, Yes, 4.8446, 1.3936, 0.401907862535, 8.40914252493
dwell, tie, 3, Select, Yes, 3.218, 1.1112, 0.372843077529, 7.12746510093
dwell, are, 3, Click, Yes, 1.6923, 1.1115, 0.220252144892, 3.57835667904
dwell, you, 3, Select, Yes, 1.8416, 2.4054, 0.423073503511, 4.10617498463
dwell, sure, 4, Select, Yes, 2.9693, 1.0617, 0.261684399817, 8.57811192797
dwell, you, 3, Select, Yes, 2.2559, 1.6917, 0.1739267174, 5.50195985415
dwell, want, 4, Click, Yes, 3.317, 1.0782, 0.246973294303, 8.95497086559
dwell, this, 4, Click, Yes, 2.8531, 0.0, 0.294593653439, 8.71720700839
dwell, just, 4, Click, Yes, 2.8203, 1.178, 0.204620043938, 7.7415158565
dwell, in, 2, Click, Yes, 0.8461, 0.7299, 0.252774426869, 1.89226308636
dwell, time, 4, Click, Yes, 3.1519, 2.3224, 0.235901660885, 10.4407253506
dwell, for, 3, Click, Yes, 2.4387, 1.0616, 0.306352895445, 9.11666591228
dwell, the, 3, Click, Yes, 2.007, 1.4099, 0.241825769648, 6.28687305127
dwell, party, 5, Click, Yes, 3.932, 0.0, 0.291251563092, 13.7381364472
dwell, bank, 4, Click, Yes, 2.8203, 1.0119, 0.224348437084, 11.5731555649
dwell, transaction, 11, Select, Yes, 9.7043, 2.9197, 0.342148118957, 24.2775449713
dwell, was, 3, Click, Yes, 1.4267, 1.5261, 0.277441881731, 2.3484282824
dwell, not, 3, Click, Yes, 2.0737, 1.0121, 0.192890502642, 6.55140022621
dwell, registered, 10, Select, Yes, 8.6263, 1.7083, 0.316614485003, 16.1684386788
dwell, what, 4, Click, Yes, 3.3168, 0.9619, 0.342593108861, 11.5827104147
dwell, goes, 4, Click, Yes, 3.0681, 0.9454, 0.209695076804, 10.022392523
dwell, up, 2, Click, Yes, 2.322, 1.1278, 0.326453941446, 2.80127299428
dwell, must, 4, Click, Yes, 3.085, 1.0447, 0.158497449512, 9.25134276204
dwell, come, 4, Click, Yes, 3.0514, 1.0614, 0.21339263953, 12.4985041248
dwell, down, 4, Click, Yes, 3.3827, 0.0, 0.279127136026, 16.6729473498
dwell, good, 4, Select, Yes, 3.665, 1.177, 0.376519799569, 9.16528610082
dwell, jobs, 4, Click, Yes, 3.085, 0.978, 0.179514518009, 8.86465955804
dwell, for, 3, Click, Yes, 2.621, 0.945, 0.302182817685, 8.86081719548
dwell, those, 5, Click, Yes, 4.313, 1.145, 0.350863344621, 12.0121626969
dwell, with, 4, Click, Yes, 2.968, 0.979, 0.254914443425, 10.507635141
dwell, education, 9, Click, Yes, 7.696, 0.0, 0.260479147226, 20.3923518706
dwell, can, 3, Click, Yes, 2.007, 0.796, 0.219369871892, 7.86329761264
dwell, we, 2, Click, Yes, 0.697, 2.139, 0.416339949431, 1.23801327105
dwell, play, 4, Click, Yes, 3.201, 1.012, 0.2709077332, 13.8453927237
dwell, cards, 5, Click, Yes, 3.434, 1.028, 0.255905105312, 7.46858855411
dwell, tonight, 7, Click, Yes, 5.307, 0.0, 0.254223889912, 13.3887323128
dwell, for, 3, Click, Yes, 2.206, 0.912, 0.2550223057, 8.83769267123
dwell, your, 4, Click, Yes, 2.936, 1.011, 0.226667856177, 7.74303519585
dwell, information, 11, Click, Yes, 10.086, 1.393, 0.190344281464, 34.7899965733
dwell, only, 4, Click, Yes, 2.637, 0.0, 0.248725921086, 8.92841215389
dwell, we, 2, Click, Yes, 0.813, 1.244, 0.216435230495, 1.31512281051
dwell, went, 4, Click, Yes, 2.903, 1.144, 0.295374847364, 8.05164923296
dwell, grocery, 7, Click, Yes, 5.971, 0.912, 0.333044942394, 14.6606635545
dwell, shopping, 8, Click, Yes, 9.669, 0.0, 0.259083913266, 13.3613690293
dwell, the, 3, Click, Yes, 1.874, 0.979, 0.1005070106, 5.48158525851
dwell, registration, 12, Click, Yes, 10.514, 0.879, 0.255129595505, 28.2028734731
dwell, period, 6, Click, Yes, 5.174, 1.011, 0.329678271534, 17.0029194111
dwell, is, 2, Click, Yes, 1.227, 1.625, 0.263560295406, 5.69011456903
dwell, over, 4, Click, Yes, 2.604, 0.0, 0.229525388129, 7.40572187157
dwell, he, 2, Click, Yes, 0.961, 1.061, 0.147086556285, 3.44564806029
dwell, cooled, 6, Click, Yes, 5.041, 2.089, 0.14827974677, 14.5353844662
dwell, off, 3, Click, Yes, 2.205, 0.929, 0.123240963232, 4.87193853916
dwell, after, 5, Click, Yes, 3.93, 0.962, 0.294511459496, 7.22224994053
dwell, she, 3, Click, Yes, 2.089, 2.023, 0.174342640902, 7.20451221681
dwell, left, 4, Click, Yes, 12.321, 0.0, 3.07927517172, 2.62295264178
dwell, the, 3, Click, Yes, 2.005, 0.978, 0.0993892685873, 5.69286919276
dwell, protesters, 10, Click, Yes, 8.838, 0.912, 0.214492499431, 24.966733522
dwell, blocked, 7, Click, Yes, 6.269, 1.028, 0.27868777174, 19.9521257154
dwell, all, 3, Click, Yes, 2.073, 1.277, 0.261594983562, 8.1061703133
dwell, traffic, 7, Click, Yes, 6.301, 0.0, 0.156628776811, 14.5773092814
dwell, travel, 6, Click, Yes, 5.654, 1.741, 0.185923656845, 16.545797568
dwell, at, 2, Click, Yes, 1.128, 0.812, 0.265252515679, 3.20187561534
dwell, the, 3, Click, Yes, 2.039, 1.077, 0.112240770296, 5.00307176822
dwell, speed, 5, Click, Yes, 3.913, 1.542, 0.263508997345, 14.930764494
dwell, of, 2, Click, Yes, 1.161, 0.795, 0.366581430061, 4.5000699944
dwell, light, 5, Click, Yes, 3.383, 0.0, 0.219860508255, 7.03843280368
dwell, the, 3, Click, Yes, 1.924, 1.062, 0.117143210011, 5.3568457314
dwell, location, 8, Click, Yes, 9.504, 0.862, 0.209171246121, 19.9965974795
dwell, of, 2, Click, Yes, 1.028, 0.945, 0.265089811953, 4.86195387984
dwell, the, 3, Click, Yes, 1.824, 0.945, 0.303431404758, 4.91278054387
dwell, crime, 5, Click, Yes, 6.351, 0.0, 0.307689731064, 12.3687610002
dwell, the, 3, Click, Yes, 1.957, 0.946, 0.238952154466, 5.67326890551
dwell, living, 6, Click, Yes, 11.095, 0.796, 0.259295626698, 12.6542289192
dwell, is, 2, Click, Yes, 0.945, 0.846, 0.191306655664, 5.24790416144
dwell, easy, 4, Click, Yes, 3.5, 0.0, 0.169586395026, 6.88053949412
dwell, she, 3, Click, Yes, 1.857, 0.945, 0.220844014072, 7.0544999658
dwell, wears, 5, Click, Yes, 3.399, 0.929, 0.241633447185, 6.29445907207
dwell, too, 3, Click, Yes, 1.775, 0.995, 0.269509314145, 3.9081474914
dwell, much, 4, Click, Yes, 2.82, 0.796, 0.206768673251, 7.70951046252
dwell, makeup, 6, Click, Yes, 6.435, 0.0, 0.273751832419, 26.1671663193
dwell, breathing, 9, Click, No, 6.601, 0.912, 0.328343860483, 16.8967896446
dwell, is, 2, Click, Yes, 0.945, 0.846, 0.173996468386, 5.59984792075
dwell, difficult, 9, Click, Yes, 8.243, 0.0, 0.2745750505, 26.2741320509
dwell, rapidly, 7, Click, Yes, 15.372, 0.979, 0.291274296744, 28.778034076
dwell, running, 7, Click, Yes, 5.422, 1.062, 0.139047852454, 10.8736713399
dwell, short, 5, Click, Yes, 3.93, 1.393, 0.252783707484, 12.6511976243
dwell, on, 2, Click, Yes, 0.812, 0.945, 0.257581860558, 2.35665575865
dwell, words, 5, Click, Yes, 3.482, 0.0, 0.216235082133, 13.4564349632
dwell, a, 1, Click, Yes, 0.0, 1.177, 0.446546697278, 0
dwell, little, 6, Click, Yes, 5.141, 0.929, 0.249673210135, 16.5607568509
dwell, encouragement, 13, Click, Yes, 12.371, 1.178, 0.19982723886, 44.0420570499
dwell, is, 2, Click, Yes, 1.028, 1.062, 0.171531975554, 5.35394161784
dwell, needed, 6, Click, Yes, 4.312, 0.0, 0.222013939278, 6.61465532412
dwell, do, 2, Click, Yes, 1.178, 1.044, 0.154691429495, 5.40485472547
dwell, not, 3, Click, Yes, 1.924, 0.929, 0.240035632917, 6.69498999604
dwell, lie, 3, Click, Yes, 1.841, 1.061, 0.150772891372, 6.75801724408
dwell, in, 2, Click, Yes, 1.045, 0.763, 0.126850365678, 2.29996245112
dwell, court, 5, Select, Yes, 4.328, 3.034, 0.300281134535, 10.2350666096
dwell, or, 2, Click, Yes, 0.929, 2.355, 0.286274077855, 4.79795038393
dwell, else, 4, Click, Yes, 2.902, 0.0, 0.318859909084, 14.9901929271
dwell, there, 5, Click, Yes, 3.963, 0.929, 0.242926934341, 6.63368345916
dwell, will, 4, Select, Yes, 3.233, 1.111, 0.438118085402, 6.98155541809
dwell, be, 2, Click, Yes, 0.896, 0.961, 0.21127522013, 3.20786439533
dwell, some, 4, Click, Yes, 2.985, 0.895, 0.171020995631, 13.8312304889
dwell, fog, 3, Click, Yes, 1.841, 0.779, 0.242983215695, 7.32622257838
dwell, tonight, 7, Click, Yes, 4.974, 0.0, 0.238628044904, 14.3046166582
dwell, valid, 5, Click, Yes, 3.896, 1.095, 0.203602047454, 18.2424147747
dwell, until, 5, Click, Yes, 3.349, 0.995, 0.23463208321, 9.55662155792
dwell, the, 3, Click, Yes, 2.022, 1.012, 0.385352127004, 5.15516362461
dwell, end, 3, Click, Yes, 2.105, 0.846, 0.233612105079, 7.29784857054
dwell, of, 2, Click, Yes, 0.895, 0.862, 0.255459849257, 4.380259171
dwell, the, 3, Click, Yes, 1.608, 0.945, 0.175001973514, 5.13187990721
dwell, year, 4, Click, Yes, 2.869, 0.0, 0.302734099242, 6.53039856205
dwell, our, 3, Click, Yes, 1.808, 0.928, 0.33173608274, 5.21756811684
dwell, silver, 6, Click, Yes, 4.427, 0.863, 0.164565128587, 15.4310216218
dwell, anniversary, 11, Click, Yes, 8.572, 0.763, 0.271941227469, 20.803743927
dwell, is, 2, Click, Yes, 0.928, 0.813, 0.299207602252, 5.32325650651
dwell, coming, 6, Click, Yes, 4.095, 0.0, 0.272852014292, 11.9247423588
dwell, employee, 8, Click, Yes, 8.82, 1.011, 0.320766380257, 15.6547280901
dwell, recruitment, 11, Click, Yes, 13.645, 0.995, 0.239529282186, 26.9148339747
dwell, takes, 5, Click, Yes, 4.626, 0.829, 0.181219265465, 16.1154384446
dwell, a, 1, Click, Yes, 1.674, 3.316, 0.401785377132, 0
dwell, lot, 3, Click, Yes, 1.592, 0.796, 0.185224512734, 5.00607678268
dwell, of, 2, Click, Yes, 0.812, 0.862, 0.169501154825, 4.30551570866
dwell, effort, 6, Click, Yes, 3.829, 0.0, 0.339888557399, 11.5353716478
dwell, life, 4, Click, Yes, 2.884, 1.061, 0.197239024909, 7.17472313938
dwell, is, 2, Click, Yes, 1.044, 1.94, 0.215613720977, 5.19608531889
dwell, but, 3, Click, Yes, 1.757, 0.813, 0.189859948483, 4.188202489
dwell, a, 1, Click, Yes, 0.0, 2.073, 0.00874253570996, 0
dwell, dream, 5, Click, Yes, 7.311, 0.0, 0.239437219856, 10.7751195748
dwell, prevailing, 10, Click, Yes, 11.952, 0.945, 0.245845359395, 28.6202758344
dwell, wind, 4, Click, Yes, 5.653, 0.862, 0.228415564584, 11.3972995138
dwell, from, 4, Click, Yes, 2.635, 0.796, 0.24429448921, 7.88172420879
dwell, the, 3, Click, Yes, 1.708, 1.293, 0.218260033553, 4.65918428796
dwell, east, 4, Click, Yes, 2.436, 0.0, 0.243933165351, 5.84256406929
dwell, this, 4, Click, Yes, 2.702, 1.625, 0.168305881468, 8.29547866133
dwell, library, 7, Click, Yes, 5.272, 0.896, 0.245435104585, 13.9025053447
dwell, has, 3, Click, Yes, 1.509, 0.746, 0.247545403557, 6.08208429072
dwell, many, 4, Click, Yes, 2.354, 0.895, 0.364458123827, 12.5353427453
dwell, books, 5, Select, Yes, 4.791, 1.045, 0.32539000229, 9.87455067544
dwell, yes, 3, Click, Yes, 1.724, 0.945, 0.26877799997, 3.68579062796
dwell, you, 3, Click, Yes, 1.807, 0.945, 0.364171808068, 4.83758447301
dwell, are, 3, Click, Yes, 1.525, 0.763, 0.207193255648, 4.04848264362
dwell, very, 4, Click, Yes, 2.404, 0.945, 0.318297627297, 5.03756906682
dwell, smart, 5, Click, Yes, 3.382, 0.0, 0.230897206087, 15.6015257619
dwell, superman, 8, Click, Yes, 6.583, 0.846, 0.233692211769, 30.9904065508
dwell, never, 5, Click, Yes, 3.582, 0.945, 0.24038197666, 10.6897685942
dwell, wore, 4, Select, Yes, 2.819, 1.376, 0.341811705521, 12.2278702217
dwell, a, 1, Click, Yes, 0.0, 1.791, 0.298062146976, 0
dwell, mask, 4, Click, Yes, 3.284, 0.0, 0.256119502488, 13.5732132321
dwell, every, 5, Click, Yes, 3.913, 0.995, 0.284778456801, 7.27930940093
dwell, apple, 5, Click, Yes, 3.731, 1.029, 0.303679914011, 16.4128922267
dwell, from, 4, Click, Yes, 2.354, 0.896, 0.294105020151, 7.88548805364
dwell, every, 5, Click, Yes, 3.632, 0.845, 0.229467896544, 8.38699699073
dwell, tree, 4, Click, Yes, 2.504, 0.0, 0.36546860175, 2.01578003109
dwell, shall, 5, Click, Yes, 3.798, 1.243, 0.213596272616, 17.6372223166
dwell, we, 2, Click, Yes, 0.779, 1.045, 0.425008253234, 1.0200361536
dwell, play, 4, Click, Yes, 2.902, 0.879, 0.332209079654, 13.6841684053
dwell, a, 1, Click, Yes, 0.0, 0.979, 0.328167272661, 0
dwell, round, 5, Click, Yes, 3.4, 0.796, 0.315443700246, 11.9670279156
dwell, of, 2, Click, Yes, 0.912, 0.763, 0.381004135582, 4.51426222577
dwell, cards, 5, Select, Yes, 3.847, 2.571, 0.385787344972, 5.01401600147
dwell, do, 2, Click, Yes, 1.426, 1.36, 0.109083586773, 5.3909600042
dwell, not, 3, Click, Yes, 1.99, 0.895, 0.405914628733, 6.67848122421
dwell, say, 3, Click, Yes, 1.658, 0.746, 0.31881354724, 5.68375482801
dwell, anything, 8, Click, Yes, 6.069, 0.0, 0.238418182206, 16.1254874373
dwell, you, 3, Click, Yes, 1.576, 0.763, 0.211932167443, 4.57338864418
dwell, will, 4, Click, Yes, 2.421, 0.845, 0.307496190965, 7.91162138067
dwell, loose, 5, Click, Yes, 3.15, 1.012, 0.25518457994, 8.91479622139
dwell, your, 4, Click, Yes, 2.62, 0.879, 0.370068997318, 7.28868312354
dwell, voice, 5, Click, Yes, 4.013, 0.0, 0.255864005245, 11.780636801
dwell, rent, 4, Click, Yes, 2.586, 0.846, 0.275511504823, 7.8814826276
dwell, is, 2, Click, Yes, 1.177, 2.122, 0.0768356293667, 5.71208054593
dwell, paid, 4, Click, Yes, 2.785, 0.729, 0.273872844005, 19.2852294648
dwell, at, 2, Click, Yes, 1.044, 0.879, 0.508755379025, 3.09533164831
dwell, the, 3, Click, Yes, 2.454, 1.011, 0.116016215919, 5.27287864586
dwell, beginning, 9, Click, Yes, 7.029, 0.929, 0.23484017426, 16.870039431
dwell, of, 2, Click, Yes, 0.879, 0.829, 0.297539166197, 4.41398347861
dwell, the, 3, Click, Yes, 1.558, 1.144, 0.243793604906, 4.86241364678
dwell, month, 5, Click, Yes, 3.614, 0.0, 0.231399951239, 8.39341086594
dwell, this, 4, Click, Yes, 2.985, 0.862, 0.22338908071, 8.69898568561
dwell, system, 6, Click, Yes, 4.741, 0.945, 0.269807081939, 16.8550038588
dwell, of, 2, Click, Yes, 0.995, 0.846, 0.245319038408, 4.65826373648
dwell, taxation, 8, Click, Yes, 5.819, 0.0, 0.222347174031, 17.0751647695
dwell, a, 1, Click, Yes, 0.0, 1.161, 0.123037953401, 0
dwell, quarter, 7, Click, Yes, 4.858, 0.995, 0.284127911114, 19.0295219978
dwell, of, 2, Click, Yes, 0.978, 2.039, 0.23354006459, 4.59780722926
dwell, a, 1, Click, Yes, 0.0, 0.812, 0.136241008764, 0
dwell, century, 7, Click, Yes, 6.067, 0.0, 0.278100688538, 15.3712280349
dwell, you, 3, Click, Yes, 1.691, 0.862, 0.191745607507, 4.7276890979
dwell, must, 4, Click, Yes, 2.537, 0.862, 0.217516280333, 8.77629541588
dwell, make, 4, Click, Yes, 2.869, 0.812, 0.274019453939, 18.4620090637
dwell, an, 2, Click, Yes, 1.127, 0.564, 0.289206004506, 5.30518607042
dwell, appointment, 11, Click, Yes, 10.279, 0.0, 0.225788029424, 30.3556532346
baseline, registered, 10, Undo, No, 4.7934, 1.2108, 0.316040671373, 18.696724065
baseline, not, 3, Undo, Yes, 1.2108, 0.7961, 0.324022015878, 5.82894761232
baseline, each, 4, Undo, No, 1.3098, 1.144, 0.294546515922, 7.43313663624
baseline, children, 8, Undo, No, 3.167, 1.012, 0.379664512516, 17.3382112064
baseline, a, 1, Undo, No, 0.0, 0.812, 0.125482765114, 0
baseline, honest, 6, Undo, No, 2.255, 1.227, 2.1711871334, 6.93256252504
baseline, please, 6, Click, Yes, 4.66325, 1.56014, 0.248864267639, 10.8239367599
baseline, try, 3, Click, Yes, 2.24031, 1.82534, 0.276919281643, 2.38028155144
baseline, to, 2, Click, Yes, 0.81316, 1.19462, 0.32370081576, 3.37467628116
baseline, be, 2, Click, Yes, 0.9127, 1.12859, 0.282480386674, 3.20814716476
baseline, home, 4, Click, Yes, 3.07, 1.2279, 0.21541297745, 9.38267388592
baseline, before, 6, Select, Yes, 4.1978, 1.8417, 0.211960537959, 15.5469217066
baseline, midnight, 8, Click, Yes, 5.244, 0.0, 0.144549165101, 16.7459331536
baseline, sit, 3, Click, Yes, 1.6927, 0.6969, 0.2313812483, 8.73744304592
baseline, at, 2, Click, Yes, 0.9293, 0.7301, 0.185576709269, 3.63033679994
baseline, the, 3, Click, Yes, 2.1075, 0.9125, 0.277678522813, 6.13262617034
baseline, front, 5, Select, Yes, 3.7668, 1.2613, 0.329974647275, 11.0207052413
baseline, of, 2, Click, Yes, 0.8797, 1.1281, 0.268251707947, 4.24247541835
baseline, the, 3, Click, Yes, 1.4272, 1.0456, 0.199807158264, 4.81098224326
baseline, bus, 3, Click, Yes, 1.5931, 0.0, 0.226005451282, 6.33873752486
baseline, it, 2, Click, Yes, 0.8298, 0.73, 0.215587559258, 2.69245701775
baseline, is, 2, Click, Yes, 0.6805, 0.7468, 0.267697307753, 6.05039268385
baseline, difficult, 9, Click, Yes, 5.6259, 0.9293, 0.311153473325, 25.4511515989
baseline, to, 2, Click, Yes, 0.8131, 1.1948, 0.231810157964, 3.60999784911
baseline, concentrate, 11, Select, Yes, 8.2801, 2.6549, 0.202513203455, 29.4651818063
baseline, all, 3, Click, Yes, 1.294, 0.8296, 0.249336557408, 8.37865042144
baseline, together, 8, Click, Yes, 4.4294, 1.1115, 0.213991591594, 17.8212700676
baseline, in, 2, Click, Yes, 0.5641, 0.4979, 0.138190898866, 2.15190954046
baseline, one, 3, Select, Yes, 1.4435, 1.543, 0.43153468409, 6.12330613643
baseline, big, 3, Select, Yes, 1.2607, 1.1448, 0.264180834859, 4.75769982427
baseline, pile, 4, Click, Yes, 1.8916, 0.0, 0.251997963083, 11.3948309224
baseline, you, 3, Click, Yes, 1.0619, 1.3604, 0.240807099746, 5.36745620097
baseline, want, 4, Click, Yes, 1.8416, 0.6801, 0.318042604093, 9.54896084548
baseline, to, 2, Select, Yes, 0.8129, 1.543, 0.502891289936, 3.06282005911
baseline, eat, 3, Click, Yes, 1.7915, 1.1114, 0.2332881263, 4.49472451908
baseline, your, 4, Select, Yes, 2.2728, 0.8795, 0.264780759381, 7.626423605
baseline, cake, 4, Select, Yes, 2.3226, 1.0782, 0.327043841347, 16.8421071679
baseline, they, 4, Click, Yes, 1.8084, 0.8794, 0.358756465805, 6.86449071122
baseline, watched, 7, Click, Yes, 4.3134, 1.2609, 0.349081746363, 12.4092969289
baseline, the, 3, Click, Yes, 1.1612, 0.9624, 0.466596164278, 3.6425617856
baseline, entire, 6, Select, Yes, 3.2681, 1.0451, 0.325006752091, 13.6931028034
baseline, movie, 5, Select, Yes, 3.2185, 1.2774, 0.382940730796, 13.4129549025
baseline, always, 6, Click, Yes, 4.4453, 1.0783, 0.336307525858, 24.5682218575
baseline, cover, 5, Select, Yes, 2.6542, 0.9291, 0.177027427271, 13.0423517311
baseline, all, 3, Select, Yes, 1.012, 0.9291, 0.195696119639, 8.1054381372
baseline, the, 3, Select, Yes, 1.2275, 0.5806, 0.262557799432, 4.62970464061
baseline, bases, 5, Select, Yes, 2.3724, 1.3105, 0.476273476044, 7.34219784381
baseline, you, 3, Click, Yes, 1.0614, 1.012, 0.30387657678, 4.44994228374
baseline, must, 4, Click, Yes, 1.8081, 0.9624, 0.34204587664, 9.60139965811
baseline, make, 4, Select, Yes, 2.4884, 1.0285, 0.328883176253, 19.1534188457
baseline, an, 2, Click, Yes, 0.8127, 0.5805, 0.184146541618, 5.74360552041
baseline, appointment, 11, Select, Yes, 8.8244, 2.8195, 0.427648084138, 31.2931597936
baseline, universities, 12, Select, Yes, 9.1411, 1.4266, 0.34243696446, 29.9060078544
baseline, are, 3, Select, Yes, 1.1448, 0.8295, 0.436270468227, 4.39682470248
baseline, too, 3, Select, Yes, 0.9788, 1.1446, 0.301100521106, 4.16135204706
baseline, expensive, 9, Select, Yes, 7.1337, 1.3436, 0.403395900069, 32.1121059621
baseline, the, 3, Click, Yes, 1.3435, 0.6633, 0.252086657853, 5.27639331115
baseline, union, 5, Select, Yes, 4.2463, 3.2514, 0.446710128078, 8.37284177244
baseline, will, 4, Select, Yes, 1.6584, 0.9619, 0.192830262517, 7.54532738675
baseline, go, 2, Select, Yes, 0.9953, 0.763, 0.209335727004, 3.52655120579
baseline, on, 2, Select, Yes, 0.7796, 0.7631, 0.269357157382, 2.49331829506
baseline, strike, 6, Select, Yes, 2.7701, 1.0283, 0.272549360676, 13.4809994985
baseline, file, 4, Select, Yes, 2.3885, 1.045, 0.298662493095, 11.8078541121
baseline, all, 3, Select, Yes, 1.2774, 0.8458, 0.162202380616, 8.29824441092
baseline, complaints, 10, Select, Yes, 6.6516, 1.0448, 0.217482490167, 31.3052606505
baseline, in, 2, Select, Yes, 0.6303, 1.3602, 0.291391269412, 1.82487912424
baseline, writing, 7, Select, Yes, 3.9476, 1.1942, 0.296190846098, 16.6616595298
baseline, that, 4, Select, Yes, 1.8908, 1.2106, 0.239312784159, 11.3568857446
baseline, land, 4, Select, Yes, 1.9406, 1.3766, 0.380443213227, 17.1603290234
baseline, is, 2, Select, Yes, 0.7134, 0.6966, 0.224538022669, 5.40619570645
baseline, owned, 5, Select, Yes, 2.7532, 1.3103, 0.291736481986, 17.4549443773
baseline, by, 2, Select, Yes, 0.5641, 0.6965, 0.151121425488, 1.81437516185
baseline, the, 3, Select, Yes, 0.9784, 0.8624, 0.131922068965, 5.38919480379
baseline, government, 10, Select, Yes, 6.6515, 1.244, 0.362353150793, 25.0021026664
baseline, the, 3, Select, Yes, 0.9788, 0.8294, 0.174720599981, 5.18115419754
baseline, world, 5, Select, Yes, 2.8695, 0.763, 0.362753258667, 24.0826090424
baseline, is, 2, Select, Yes, 0.6966, 1.1114, 0.273128612406, 5.61630475454
baseline, a, 1, Select, Yes, 0.0, 0.6802, 0.39816455536, 0
baseline, stage, 5, Select, Yes, 2.5376, 0.8789, 0.441689400682, 12.4608005367
baseline, you, 3, Select, Yes, 0.912, 1.1444, 0.392084986588, 5.44946714613
baseline, have, 4, Select, Yes, 1.8905, 2.0069, 0.301568426125, 11.1361602719
baseline, my, 2, Select, Yes, 0.5309, 0.9454, 0.257384772284, 2.35303482525
