user, technique, session, word, len, class, correct, dwell_duration, gesture_durations, selection_durations, sample_distance, start_distance, end_distance, gesture_length, gesture_speed
yyk, normal, 3, difficult, 9, Match, Yes, 1.029, 3.4195, 0, 0.791261874548, 0.296600789928, 0.1609699408, 29.209797839, 8.54212540986
yyk, normal, 3, elections, 9, Match, No, 0, 3.2371, 0, 0.858390840041, 0.346792901326, 0.208374430336, 29.2599016483, 9.03892423721
yyk, normal, 3, bring, 5, Select, Yes, 2.0584, 1.5109, 1.8591, 0.774310210904, 0.353698410203, 0.562267357397, 11.6454750893, 7.70764120017
yyk, normal, 3, out, 3, Match, Yes, 0.8134, 0.7306, 0, 0.168174659137, 0.0164992936819, 0.20281273814, 4.33351437969, 5.93144590705
yyk, normal, 3, the, 3, Match, Yes, 1.2616, 0.9462, 0, 0.242410149537, 0.32078199836, 0.205339765192, 5.88267108408, 6.21715396753
yyk, normal, 3, best, 4, Match, Yes, 1.5768, 1.2951, 0, 0.291517029843, 0.141472740625, 0.419286386414, 6.74764436102, 5.21013385918
yyk, normal, 3, my, 2, Match, Yes, 0, 0.4982, 0, 0.14938718431, 0.141552719345, 0.0199218349054, 2.95547241848, 5.93230112101
yyk, normal, 3, favorite, 8, Match, Yes, 1.1288, 2.6727, 0, 0.592940789228, 0.346710124032, 0.125311713818, 25.7261927182, 9.62554447495
yyk, normal, 3, subject, 7, Match, Yes, 0.9794, 2.772, 0, 0.822769467281, 0.253743392586, 0.605014968864, 23.9384351766, 8.63579912577
yyk, normal, 3, is, 2, Match, Yes, 0.8464, 0.7304, 0, 0.250893883001, 0.257660905659, 0.157372217615, 5.67605726155, 7.77116273487
yyk, normal, 3, psychology, 10, Match, Yes, 1.411, 3.519, 0, 0.918810650738, 0.449834345191, 0.199004770599, 27.4482704642, 7.80002002394
yyk, normal, 3, my, 2, Match, Yes, 0, 0.4813, 0, 0.151795565192, 0.0499582863597, 0.163856718217, 3.07368870956, 6.38622212666
yyk, normal, 3, favorite, 8, Match, Yes, 1.3609, 2.1908, 0, 0.604194030875, 0.707152955902, 0.122912106405, 24.7466132287, 11.29569711
yyk, normal, 3, place, 5, Select, Yes, 1.2778, 1.5434, 1.6431, 0.619972140017, 0.0332146027675, 0.379110924224, 16.0692524605, 10.4115928862
yyk, normal, 3, to, 2, Match, Yes, 0.4481, 0.6307, 0, 0.183242735198, 0.0999942751361, 0.19472143467, 4.07765979241, 6.46529220296
yyk, normal, 3, visit, 5, Match, Yes, 1.7256, 1.9086, 0, 0.523764827451, 0.510628372562, 0.411884308462, 18.858459852, 9.88078164727
yyk, normal, 3, prevailing, 10, Match, Yes, 0, 2.8547, 0, 0.650163990823, 0.059627548063, 0.602751373464, 32.0794627578, 11.2374199593
yyk, normal, 3, wind, 4, Match, Yes, 1.2279, 1.228, 0, 0.444217666231, 0.641314895165, 0.234474404868, 11.6918598341, 9.52105849683
yyk, normal, 3, from, 4, Match, Yes, 1.3109, 1.4272, 0, 0.400835557862, 0.0837719633111, 0.540063046435, 10.4852756, 7.34674579599
yyk, normal, 3, the, 3, Match, Yes, 1.2447, 0.8465, 0, 0.188780190241, 0.192098331292, 0.0655560528556, 5.92421893783, 6.99848663654
yyk, normal, 3, east, 4, Match, Yes, 0.9294, 1.2944, 0, 0.230820622273, 0.213206108967, 0.308084025999, 6.70709808031, 5.1816270707
yyk, normal, 3, watch, 5, Match, Yes, 0, 1.477, 0, 0.287072988815, 0.154460746473, 0.269756638017, 9.47622150195, 6.4158574827
yyk, normal, 3, out, 3, Match, Yes, 0.912, 0.714, 0, 0.304893548432, 0.15818845394, 0.0778689243794, 4.56148334096, 6.3886321302
yyk, normal, 3, for, 3, Match, Yes, 0.83, 1.012, 0, 0.313676226286, 0.289195419635, 0.241565829697, 7.96195878105, 7.86754820262
yyk, normal, 3, low, 3, Match, Yes, 1.278, 1.377, 0, 0.103326217318, 0.215119296859, 0.146652974225, 7.89335495267, 5.73228391624
yyk, normal, 3, flying, 6, Match, Yes, 1.228, 1.66, 0, 0.374326126885, 0.0664867122439, 0.19553901882, 16.4241143954, 9.89404481651
yyk, normal, 3, objects, 7, Match, Yes, 1.129, 2.605, 0, 0.485857894389, 0.518730485437, 0.560276312465, 18.0749446991, 6.93855842575
yyk, normal, 3, time, 4, Match, Yes, 0, 1.41, 0, 0.40956538604, 0.197669792948, 0.135375429477, 10.136948043, 7.18932485317
yyk, normal, 3, to, 2, Match, Yes, 1.012, 0.598, 0, 0.0840597391431, 0.0658965223058, 0.106515166929, 3.95531965993, 6.61424692296
yyk, normal, 3, go, 2, Match, Yes, 1.062, 0.564, 0, 0.19238605741, 0.248314354609, 0.198224218727, 3.52491766892, 6.24985402291
yyk, normal, 3, shopping, 8, Match, No, 1.295, 1.991, 0, 0.504044985794, 0.633162086519, 0.249601657521, 14.3743341546, 7.21965552718
yyk, normal, 3, elephants, 9, Match, Yes, 0, 3.602, 0, 1.02785175562, 0.30080273715, 0.516440646658, 39.4987836023, 10.9657922272
yyk, normal, 3, are, 3, Match, Yes, 0.73, 0.614, 0, 0.396395811885, 0.0856513719913, 0.78770684233, 3.7587146486, 6.12168509544
yyk, normal, 3, afraid, 6, Match, Yes, 1.161, 2.341, 0, 0.485367120679, 0.276426133651, 0.151102723946, 18.4397173047, 7.87685489307
yyk, normal, 3, of, 2, Select, Yes, 1.211, 1.095, 1.876, 0.757745010001, 0.24171089419, 0.176648495233, 6.91066838497, 6.31111268033
yyk, normal, 3, mice, 4, Match, Yes, 0.995, 1.328, 0, 0.357018883775, 0.0764715003972, 0.421740931808, 9.95138686865, 7.49351420832
yyk, normal, 3, my, 2, Match, Yes, 0, 0.564, 0, 0.414933351648, 0.292721586256, 0.355931678731, 3.06136208091, 5.42794695196
yyk, normal, 3, watch, 5, Match, Yes, 1.56, 1.411, 0, 0.493113767964, 0.0466925435803, 0.409685898934, 12.3428096234, 8.74756174586
yyk, normal, 3, fell, 4, Select, Yes, 1.327, 0.93, 1.46, 0.669647338104, 0.188391915771, 0.551103295832, 9.59660703318, 10.3189322937
yyk, normal, 3, in, 2, Match, Yes, 0.431, 0.631, 0, 0.245851237942, 0.177992500409, 0.257325155257, 2.84142858169, 4.50305638937
yyk, normal, 3, the, 3, Select, Yes, 1.776, 1.062, 1.576, 0.289685991679, 0.616885806807, 0.210604532268, 5.58137993498, 5.25553666194
yyk, normal, 3, water, 5, Match, Yes, 0.382, 1.295, 0, 0.259936333349, 0.122307201178, 0.290022130197, 9.05463696136, 6.99199765356
yyk, normal, 3, physics, 7, Select, Yes, 0, 2.456, 1.709, 0.74608463161, 0.438751103497, 0.787798003656, 23.435579721, 9.54217415349
yyk, normal, 3, and, 3, Match, Yes, 0.996, 1.195, 0, 0.605836463523, 0.323164337305, 0.345740508301, 9.86155873839, 8.2523504087
yyk, normal, 3, chemistry, 9, Match, Yes, 2.124, 3.003, 0, 0.853904207404, 0.62777413677, 0.281716747953, 30.7270847032, 10.2321294383
yyk, normal, 3, are, 3, Match, Yes, 1.311, 0.747, 0, 0.40153676036, 0.310091612536, 0.23825067576, 4.3262275776, 5.79146931405
yyk, normal, 3, hard, 4, Match, Yes, 1.891, 1.261, 0, 0.531071056231, 0.346747234501, 0.197038974431, 10.5109170174, 8.33538225015
yyk, normal, 4, elections, 9, Match, Yes, 0, 2.457, 0, 0.559487952795, 0.177478724564, 0.0866056434247, 29.1891589046, 11.8799995542
yyk, normal, 4, bring, 5, Match, Yes, 2.141, 1.461, 0, 0.678947020566, 0.247797875955, 0.454740262507, 12.4597969105, 8.52826619472
yyk, normal, 4, out, 3, Match, Yes, 1.428, 0.581, 0, 0.16359824646, 0.105200117989, 0.298259084598, 4.31815495037, 7.43228046536
yyk, normal, 4, the, 3, Match, Yes, 0.913, 0.863, 0, 0.292451500449, 0.302541055911, 0.387432542512, 5.88195483512, 6.81570664556
yyk, normal, 4, best, 4, Match, Yes, 1.046, 1.079, 0, 0.336450159284, 0.41219052665, 0.511178750228, 8.13031335427, 7.53504481396
yyk, normal, 4, breathing, 9, Match, Yes, 0, 2.274, 0, 0.361520569578, 0.260462812434, 0.538651306361, 19.063159172, 8.38309550221
yyk, normal, 4, is, 2, Match, Yes, 1.179, 0.564, 0, 0.200586503596, 0.194525200861, 0.150178714793, 5.94782293522, 10.5457853461
yyk, normal, 4, difficult, 9, Match, Yes, 1.062, 2.607, 0, 0.72877446943, 0.384306696852, 0.117734707415, 29.4842743518, 11.3096564449
yyk, normal, 4, elephants, 9, Match, Yes, 0, 3.037, 0, 0.654584547056, 0.287723042699, 0.0982487836311, 42.3206665475, 13.9350235586
yyk, normal, 4, are, 3, Match, Yes, 0.963, 0.697, 0, 0.227647620246, 0.28199057058, 0.475574647417, 4.37591686061, 6.27821644276
yyk, normal, 4, afraid, 6, Match, Yes, 1.195, 1.842, 0, 0.34287356543, 0.181962744959, 0.0994321445007, 17.9103855622, 9.72333635296
yyk, normal, 4, of, 2, Match, Yes, 1.345, 0.564, 0, 0.338074864236, 0.250184447073, 0.296162314492, 4.79561702131, 8.50286705906
yyk, normal, 4, mice, 4, Match, Yes, 1.428, 1.178, 0, 0.557209486423, 0.232808603973, 0.196355937891, 8.9712366039, 7.61565076732
yyk, normal, 4, prevailing, 10, Match, Yes, 0, 3.055, 0, 0.967375000118, 0.0823593618237, 0.143137761339, 34.8125878555, 11.3952824404
yyk, normal, 4, wind, 4, Match, No, 1.029, 1.261, 0, 0.722386489466, 0.644875771405, 0.614353101349, 12.9982254494, 10.3078710939
yyk, normal, 4, from, 4, Match, Yes, 1.312, 1.692, 0, 0.631013585523, 0.23780754254, 1.06365386665, 9.11722055648, 5.38842822487
yyk, normal, 4, the, 3, Match, Yes, 1.378, 0.664, 0, 0.327547000762, 0.812547341326, 0.552989224239, 4.78470084218, 7.20587476233
yyk, normal, 4, east, 4, Match, Yes, 1.643, 1.494, 0, 0.522778003435, 0.143420052953, 0.136277246876, 7.7014043957, 5.15488915375
yyk, normal, 4, physics, 7, Match, Yes, 0, 2.522, 0, 0.634386150256, 0.221882701773, 0.532831091454, 24.2921131409, 9.63208292662
yyk, normal, 4, and, 3, Match, Yes, 0.83, 1.311, 0, 0.270762961823, 0.258477434125, 0.221463787672, 9.68540467911, 7.38779914501
yyk, normal, 4, chemistry, 9, Match, Yes, 1.079, 3.237, 0, 0.864924153795, 0.623365619549, 0.285728894867, 26.7539606131, 8.26504807326
yyk, normal, 4, are, 3, Match, Yes, 1.46, 0.73, 0, 0.549982587157, 0.192922191303, 0.295605920328, 4.97521695278, 6.81536568874
yyk, normal, 4, hard, 4, Match, Yes, 1.411, 1.029, 0, 0.388361716032, 0.658540884254, 0.140266800762, 7.81946019779, 7.59908668396
yyk, normal, 4, watch, 5, Match, Yes, 0, 1.411, 0, 0.377608558688, 0.0917730508864, 0.229265095909, 10.9248610653, 7.74263718306
yyk, normal, 4, out, 3, Match, Yes, 0.747, 0.714, 0, 0.245428441284, 0.252036655582, 0.29435543552, 3.95746306595, 5.54266535848
yyk, normal, 4, for, 3, Match, No, 1.411, 0.979, 0, 0.274018421299, 0.19279130158, 0.982824144274, 9.81048570721, 10.0209251351
yyk, normal, 4, low, 3, Match, Yes, 0.78, 1.427, 0, 0.265714754493, 0.23271457146, 0.104640677224, 8.73725046492, 6.1228104169
yyk, normal, 4, flying, 6, Match, Yes, 1.361, 1.775, 0, 0.411047293384, 0.140241419705, 0.310235110297, 14.5626018243, 8.20428271793
yyk, normal, 4, objects, 7, Match, Yes, 0.88, 3.069, 0, 0.580170049915, 0.203066731495, 0.251373521448, 21.6228888306, 7.04558124164
yyk, normal, 4, my, 2, Match, Yes, 0, 0.548, 0, 0.289149245176, 0.178045659529, 0.44999885697, 3.57404982946, 6.52198873989
yyk, normal, 4, favorite, 8, Match, Yes, 1.394, 2.323, 0, 0.532635779664, 0.556176098652, 0.288037919785, 24.299605979, 10.4604416612
yyk, normal, 4, place, 5, Match, Yes, 1.079, 1.725, 0, 0.429570045741, 0.252862455665, 0.0990390410949, 14.5742949106, 8.44886661486
yyk, normal, 4, to, 2, Match, Yes, 0.88, 0.597, 0, 0.101218826829, 0.106676463763, 0.109313501033, 4.01823262468, 6.73070791404
yyk, normal, 4, visit, 5, Match, Yes, 1.129, 1.975, 0, 0.502806894627, 0.178197356591, 0.357603980543, 19.1499218197, 9.69616294671
yyk, normal, 4, time, 4, Match, Yes, 0, 1.129, 0, 0.275493267355, 0.222586663235, 0.434105063869, 10.8138555323, 9.5782599932
yyk, normal, 4, to, 2, Match, Yes, 0.697, 0.497, 0, 0.233252660695, 0.164183398141, 0.158736075878, 4.22122417482, 8.49340880247
yyk, normal, 4, go, 2, Match, Yes, 0.979, 0.548, 0, 0.3785872626, 0.277530375103, 1.10011156767, 4.70614064065, 8.58784788439
yyk, normal, 4, shopping, 8, Match, No, 0.746, 1.908, 0, 0.668024530033, 0.424220117266, 0.485910630322, 16.2050283671, 8.49320145028
yyk, normal, 4, my, 2, Match, Yes, 0, 0.548, 0, 0.081677942467, 0.181545647937, 0.135803795426, 2.77015557255, 5.05502841706
yyk, normal, 4, favorite, 8, Match, Yes, 1.343, 2.124, 0, 0.7252636883, 0.805623328128, 0.364775960702, 25.1243578523, 11.8287937158
yyk, normal, 4, subject, 7, Match, Yes, 1.394, 2.14, 0, 0.493474331041, 0.0890936247831, 0.634970339189, 22.0548738639, 10.3060158243
yyk, normal, 4, is, 2, Match, Yes, 0.912, 0.597, 0, 0.124292939756, 0.0850048561554, 0.114908613259, 5.9491781529, 9.96512253417
yyk, normal, 4, psychology, 10, Match, Yes, 1.112, 3.301, 0, 0.780846346406, 0.359944012546, 0.248115700934, 32.3326191679, 9.79479526442
yyk, normal, 4, my, 2, Match, Yes, 0, 0.464, 0, 0.232099229039, 0.046036179381, 0.149152439715, 3.14769561117, 6.78382674822
yyk, normal, 4, watch, 5, Match, Yes, 1.228, 1.593, 0, 0.41028409585, 0.40336757511, 0.217283646198, 12.211645543, 7.66581641116
yyk, normal, 4, fell, 4, Match, Yes, 0.696, 0.996, 0, 0.365305461608, 0.030715601801, 0.385710344695, 7.47260072831, 7.502611173
yyk, normal, 4, in, 2, Match, Yes, 0.68, 0.448, 0, 0.409837584612, 0.529259831553, 0.266802990032, 2.22106068148, 4.95772473544
yyk, normal, 4, the, 3, Match, Yes, 0.879, 0.813, 0, 0.263374009953, 0.568449931815, 0.218929336191, 4.9752310264, 6.11959535843
yyk, normal, 4, water, 5, Match, Yes, 0.763, 1.46, 0, 0.504558337503, 0.37218236973, 0.356379722932, 10.0878024875, 6.90945375856
yyk, normal, 5, my, 2, Match, Yes, 0, 0.465, 0, 0.121360597455, 0.140666313043, 0.222560722649, 2.86586489685, 6.1631503158
yyk, normal, 5, favorite, 8, Match, Yes, 1.046, 2.042, 0, 0.436133286359, 0.10977923509, 0.0852145836638, 25.3845198913, 12.431204648
yyk, normal, 5, place, 5, Match, Yes, 1.328, 1.278, 0, 0.61874950368, 0.181551174918, 0.273858785649, 15.3587945304, 12.0178360957
yyk, normal, 5, to, 2, Match, Yes, 1.046, 0.531, 0, 0.197210347147, 0.0823047942468, 0.222954191708, 4.32615841072, 8.14719098063
yyk, normal, 5, visit, 5, Match, Yes, 1.129, 1.544, 0, 0.399695103688, 0.592724315244, 0.321479518572, 17.4606951425, 11.3087403773
yyk, normal, 5, physics, 7, Match, Yes, 0, 2.175, 0, 0.616404597337, 0.0776852838381, 0.797587068146, 21.3528566515, 9.817405357
yyk, normal, 5, and, 3, Match, Yes, 2.059, 0.946, 0, 0.530844424307, 0.883738057879, 0.198387780029, 8.30126678344, 8.77512344973
yyk, normal, 5, chemistry, 9, Match, Yes, 1.129, 2.606, 0, 1.21630748835, 0.635820973309, 0.205337300949, 26.6399457124, 10.2225424836
yyk, normal, 5, are, 3, Match, Yes, 1.345, 0.731, 0, 0.567539446351, 0.245579792216, 0.152817071749, 5.32823696883, 7.2889698616
yyk, normal, 5, hard, 4, Match, Yes, 1.145, 1.179, 0, 0.634079625177, 0.384620453217, 0.426955536631, 10.4496938415, 8.86318391983
yyk, normal, 5, elections, 9, Match, Yes, 0, 2.739, 0, 0.449228773484, 0.255255136465, 0.141365371223, 30.7979586566, 11.2442346318
yyk, normal, 5, bring, 5, Match, Yes, 1.461, 1.643, 0, 0.588640838463, 0.171188426738, 0.373144572632, 12.1484829246, 7.39408577272
yyk, normal, 5, out, 3, Match, Yes, 1.162, 0.631, 0, 0.0241057898799, 0.0372652044138, 0.0722403578341, 4.07605776974, 6.4596795083
yyk, normal, 5, the, 3, Match, Yes, 0.896, 0.914, 0, 0.177313223924, 0.100507642122, 0.310469056764, 6.13564048672, 6.71295458066
yyk, normal, 5, best, 4, Match, Yes, 1.626, 1.212, 0, 0.280866161859, 0.220187329354, 0.157853724625, 7.40134943087, 6.10672395286
yyk, normal, 5, my, 2, Match, Yes, 0, 0.448, 0, 0.151042628691, 0.128385752438, 0.384340789609, 2.85384768237, 6.37019571957
yyk, normal, 5, favorite, 8, Match, Yes, 0.681, 2.24, 0, 0.606721515048, 0.740667950069, 0.361381599622, 23.9288626646, 10.6825279753
yyk, normal, 5, subject, 7, Select, Yes, 1.445, 2.689, 1.626, 1.202345182, 0.46651455233, 0.36179352101, 24.6083378653, 9.1514830291
yyk, normal, 5, is, 2, Match, Yes, 0.83, 0.547, 0, 0.349138546454, 0.344170123743, 0.172525381069, 5.7175756976, 10.4526063941
yyk, normal, 5, psychology, 10, Select, Yes, 1.245, 3.22, 1.295, 1.2082638983, 0.832557183464, 0.187095458483, 27.4837459076, 8.53532481601
yyk, normal, 5, watch, 5, Match, Yes, 0, 1.195, 0, 0.432095859053, 0.236155172344, 0.331811954379, 9.06024821239, 7.58179766727
yyk, normal, 5, out, 3, Match, Yes, 0.796, 0.631, 0, 0.165856403158, 0.16257066582, 0.195919087432, 4.03666691608, 6.39725343278
yyk, normal, 5, for, 3, Match, No, 0.581, 1.179, 0, 0.452354225473, 0.566173132566, 0.228755781129, 8.48811700907, 7.19942070319
yyk, normal, 5, low, 3, Match, Yes, 0.912, 1.046, 0, 0.330033347683, 0.269306306443, 0.235166893599, 8.63206972037, 8.25245671163
yyk, normal, 5, flying, 6, Select, Yes, 1.908, 1.627, 1.842, 0.881435956033, 0.925585977654, 0.264097723159, 15.6102213601, 9.59448147517
yyk, normal, 5, objects, 7, Match, Yes, 0.697, 2.224, 0, 0.479221391903, 0.174504484702, 0.0688698728981, 15.7148293728, 7.06602040146
yyk, normal, 5, prevailing, 10, Match, Yes, 0, 2.822, 0, 0.464238983446, 0.127887291284, 0.439612545119, 29.3186313043, 10.3893094629
yyk, normal, 5, wind, 4, Match, Yes, 1.328, 1.245, 0, 0.395354405443, 0.439832588611, 0.103047050055, 11.4698111093, 9.21269968621
yyk, normal, 5, from, 4, Match, Yes, 1.145, 1.178, 0, 0.218544992552, 0.0854102247099, 0.398481867523, 9.48939876765, 8.05551678069
yyk, normal, 5, the, 3, Match, Yes, 1.129, 0.847, 0, 0.272871602643, 0.639878797001, 0.583093555849, 4.79193296596, 5.65753596925
yyk, normal, 5, east, 4, Match, Yes, 0.913, 1.164, 0, 0.311804613541, 0.123111694753, 0.198510821519, 6.63728590953, 5.70213566111
yyk, normal, 5, elephants, 9, Match, Yes, 0, 3.469, 0, 1.14581683799, 0.293222370881, 0.289663767703, 43.6871319413, 12.5935808421
yyk, normal, 5, are, 3, Match, Yes, 1.178, 0.879, 0, 0.417626902724, 0.290736809184, 0.611901494724, 5.14581141565, 5.85416543305
yyk, normal, 5, afraid, 6, Match, Yes, 1.046, 2.223, 0, 0.484354993599, 0.159448575566, 0.0857479195083, 18.2001970079, 8.18722312546
yyk, normal, 5, of, 2, Match, Yes, 1.477, 0.714, 0, 0.177753146235, 0.122457130707, 0.218389456105, 4.63612323988, 6.49316980376
yyk, normal, 5, mice, 4, Match, Yes, 0.913, 1.311, 0, 0.307909905009, 0.0511003571416, 0.163802270976, 8.07550086973, 6.15980234152
yyk, normal, 5, breathing, 9, Match, Yes, 0, 2.307, 0, 0.637964520485, 0.154130275822, 0.2710800504, 20.5192119754, 8.89432682072
yyk, normal, 5, is, 2, Match, Yes, 1.013, 0.564, 0, 0.0901750106304, 0.0562169593272, 0.106220546045, 5.62766761525, 9.97813406959
yyk, normal, 5, difficult, 9, Match, Yes, 0.68, 2.655, 0, 0.835207224, 0.0270341152065, 0.340459554251, 25.3102706866, 9.53305863902
yyk, normal, 5, time, 4, Match, Yes, 0, 1.261, 0, 0.265472442115, 0.408305987922, 0.144892113526, 10.9349146565, 8.67162145636
yyk, normal, 5, to, 2, Match, Yes, 0.747, 0.63, 0, 0.211138977869, 0.106461719792, 0.115844511868, 4.61638887979, 7.3276013965
yyk, normal, 5, go, 2, Match, Yes, 0.913, 0.664, 0, 0.122555726814, 0.0625663443794, 0.226353568512, 3.75056914277, 5.64844750417
yyk, normal, 5, shopping, 8, Match, Yes, 1.012, 1.958, 0, 0.351042826751, 0.214888284522, 0.437871798044, 14.7681837373, 7.54248403337
yyk, normal, 5, my, 2, Match, Yes, 0, 0.481, 0, 0.47601783151, 0.294108191625, 0.294435443907, 3.40557246272, 7.08019223018
yyk, normal, 5, watch, 5, Match, Yes, 0.863, 1.344, 0, 0.537703277763, 0.551973071475, 0.30813403272, 10.6507514185, 7.92466623398
yyk, normal, 5, fell, 4, Match, Yes, 0.829, 1.178, 0, 0.405133532089, 0.257499059946, 0.899387623794, 8.85347569458, 7.51568395126
yyk, normal, 5, in, 2, Match, Yes, 1.029, 0.514, 0, 0.104968758597, 0.053493938881, 0.548581608806, 2.32489079497, 4.52313384235
yyk, normal, 5, the, 3, Match, Yes, 0.83, 0.83, 0, 0.293962662264, 0.475210653982, 0.215974199137, 5.64652120014, 6.80303759053
yyk, normal, 5, water, 5, Match, Yes, 0.63, 1.394, 0, 0.474881386667, 0.295471787164, 0.368183072617, 9.25950442114, 6.64239915433
yyk, normal, 6, watch, 5, Match, Yes, 0, 1.262, 0, 0.37628307292, 0.204186270834, 0.469162143708, 10.5132966037, 8.33066291897
yyk, normal, 6, out, 3, Match, Yes, 0.763, 0.664, 0, 0.344316057581, 0.128996719264, 0.385839064866, 4.60900560942, 6.94127350816
yyk, normal, 6, for, 3, Match, Yes, 0.962, 1.377, 0, 0.25694670191, 0.284536032911, 0.797578620458, 8.85877310374, 6.43338642247
yyk, normal, 6, low, 3, Match, Yes, 1.013, 1.211, 0, 0.349100465032, 0.0764353600109, 0.470482242728, 8.73624941402, 7.21407878944
yyk, normal, 6, flying, 6, Select, Yes, 0.996, 1.841, 1.66, 0.919776684314, 0.953548512807, 0.128437570345, 14.2101275515, 7.71870046255
yyk, normal, 6, objects, 7, Match, Yes, 0.531, 2.439, 0, 0.418442640404, 0.401524492904, 0.085957120153, 18.2254436712, 7.47250663028
yyk, normal, 6, time, 4, Match, Yes, 0, 1.178, 0, 0.354259287055, 0.144201256531, 0.336273030551, 11.3343199823, 9.62166382198
yyk, normal, 6, to, 2, Match, Yes, 0.763, 0.465, 0, 0.280987485651, 0.161997703984, 0.523794725098, 4.6440470181, 9.98719788839
yyk, normal, 6, go, 2, Match, Yes, 0.946, 0.498, 0, 0.490308139502, 0.829103031038, 0.236001479074, 2.97738229364, 5.97867930449
yyk, normal, 6, shopping, 8, Match, Yes, 1.178, 1.941, 0, 0.564106506805, 0.552511985752, 0.229105860477, 14.6457663312, 7.54547466831
yyk, normal, 6, my, 2, Match, Yes, 0, 0.448, 0, 0.292403119692, 0.179830942946, 0.268836361086, 3.25826296601, 7.27290840627
yyk, normal, 6, watch, 5, Match, Yes, 1.045, 1.294, 0, 0.434538150139, 0.189201290759, 0.261497148797, 11.2318622687, 8.6799553854
yyk, normal, 6, fell, 4, Match, Yes, 0.714, 0.962, 0, 0.221324359085, 0.252484247748, 0.160863823683, 9.08205453673, 9.44080513173
yyk, normal, 6, in, 2, Match, Yes, 1.046, 0.498, 0, 0.248588705041, 0.267355460556, 0.396525690821, 2.15596132781, 4.32923961408
yyk, normal, 6, the, 3, Match, Yes, 0.995, 0.813, 0, 0.208410721274, 0.420394361804, 0.246601562221, 4.89131246586, 6.01637449675
yyk, normal, 6, water, 5, Match, Yes, 0.531, 1.245, 0, 0.59023770707, 0.301674584495, 0.155977377927, 8.04543556484, 6.46219724084
yyk, normal, 6, prevailing, 10, Match, Yes, 0, 2.771, 0, 0.783061053823, 0.0415806433091, 0.29749357708, 34.4288935999, 12.4247180079
yyk, normal, 6, wind, 4, Match, Yes, 1.012, 1.079, 0, 0.472999764462, 0.0632193759618, 0.295615320234, 10.9895132086, 10.1849056613
yyk, normal, 6, from, 4, Match, Yes, 1.078, 1.195, 0, 0.495202623568, 0.118811281097, 0.404358454097, 8.62484904111, 7.21744689632
yyk, normal, 6, the, 3, Match, Yes, 0.929, 0.797, 0, 0.414667690071, 0.436617755462, 0.228387652506, 6.00112732993, 7.5296453324
yyk, normal, 6, east, 4, Select, Yes, 0.829, 1.095, 1.394, 0.155408812278, 0.0721778761187, 0.297088302446, 6.12935953591, 5.59758861727
yyk, normal, 6, my, 2, Match, Yes, 0, 0.481, 0, 0.1388954423, 0.0715745633937, 0.257358560153, 2.66583193486, 5.54227013484
yyk, normal, 6, favorite, 8, Match, Yes, 0.846, 2.389, 0, 0.576408792328, 0.582255933576, 0.204011391804, 24.021502086, 10.0550448246
yyk, normal, 6, place, 5, Match, Yes, 0.996, 1.742, 0, 0.417138295318, 0.399443409464, 0.347853794831, 16.2415059418, 9.32348217094
yyk, normal, 6, to, 2, Select, Yes, 0.813, 0.564, 1.476, 0.397799415503, 0.0908119171144, 0.59028218782, 4.66424237218, 8.269933284
yyk, normal, 6, visit, 5, Match, Yes, 0.763, 1.859, 0, 0.655144715387, 0.578195122537, 0.0504178889879, 15.2362136801, 8.19591913936
yyk, normal, 6, my, 2, Match, Yes, 0, 0.548, 0, 0.378238945521, 0.0248026257683, 0.463498818661, 3.85069499044, 7.02681567598
yyk, normal, 6, favorite, 8, Match, Yes, 1.41, 2.191, 0, 0.484324658654, 0.18333933957, 0.404511131343, 22.9566617336, 10.4777096
yyk, normal, 6, subject, 7, Match, Yes, 1.31, 2.44, 0, 0.619083766807, 0.217831723229, 0.0531418671294, 21.3133622281, 8.7349845197
yyk, normal, 6, is, 2, Match, Yes, 1.277, 0.565, 0, 0.150750019456, 0.102100075299, 0.35545423844, 5.50735143511, 9.74752466392
yyk, normal, 6, psychology, 10, Match, Yes, 1.078, 3.103, 0, 0.875138917757, 0.755386904038, 0.156285644641, 27.3551649508, 8.81571542083
yyk, normal, 6, breathing, 9, Match, Yes, 0, 2.073, 0, 0.421801198377, 0.0326957803088, 0.21080456654, 18.5565899305, 8.95156291872
yyk, normal, 6, is, 2, Match, Yes, 1.659, 0.797, 0, 0.232764160747, 0.210211914339, 0.083208659315, 6.1521447588, 7.71912767729
yyk, normal, 6, difficult, 9, Match, Yes, 1.426, 3.02, 0, 0.558229644831, 0.106693174758, 0.141206684381, 31.3079110831, 10.3668579745
yyk, normal, 6, physics, 7, Match, Yes, 0, 2.555, 0, 0.599787370492, 0.194377727801, 0.509284187205, 21.4360240197, 8.38983327581
yyk, normal, 6, and, 3, Match, Yes, 1.344, 0.913, 0, 0.416095979786, 0.498380579156, 0.486049399831, 6.63969761916, 7.27239607794
yyk, normal, 6, chemistry, 9, Match, Yes, 0.879, 2.804, 0, 0.920856837344, 0.378215153881, 0.341203459127, 26.5959409833, 9.48500035066
yyk, normal, 6, are, 3, Match, Yes, 1.245, 0.664, 0, 0.351589981972, 0.316399764617, 0.345006355744, 4.23892650177, 6.38392545448
yyk, normal, 6, hard, 4, Match, Yes, 0.597, 1.128, 0, 0.437977928691, 0.483719420744, 0.231977797121, 9.34318860069, 8.28296861763
