technique, size, speed, word, len, class, correct, gesture_durations, selection_durations, sample_distance, start_distance, end_distance, gesture_length, gesture_speed
normal, 0.4, 1.5, is, 2, Undo, No, 0.83, 0, 0.583274209679, 1.01739834662, 0.554728367868, 6.60511687201, 7.95797213496
normal, 0.4, 1.5, desired, 7, Undo, No, 5.273, 0, 0.639097020387, 0.524199695752, 0.373003814632, 11.0186839906, 2.08964232706
normal, 0.4, 1.5, all, 3, Undo, No, 2.355, 0, 1.11073311363, 0.0237801665469, 0.285639944918, 12.8928787993, 5.47468314194
normal, 0.6, 1.5, electrical, 10, Undo, No, 3.133, 0, 1.17669812303, 1.41277217219, 0.156817586801, 33.3744657797, 10.6525584997
normal, 0.6, 1.5, electrical, 10, Undo, No, 3.697, 0, 1.21893897651, 1.93257070535, 0.243485082338, 33.7690291878, 9.13417072973
normal, 0.6, 1.5, avoided, 7, Undo, No, 2.205, 0, 0.852873179172, 0.298093014601, 0.365897791369, 19.0926857014, 8.65881437703
normal, 0.6, 1.5, cars, 4, Undo, No, 0.928, 0, 0.810365863441, 0.70816679953, 1.02427719281, 9.15605148989, 9.86643479514
normal, 0.6, 1.5, concentrate, 11, Undo, No, 3.979, 0, 0.805143437316, 1.00245756105, 0.10432080894, 29.4925980271, 7.41206283666
normal, 0.6, 1.5, correction, 10, Undo, No, 2.138, 0, 1.13278849319, 0.507334361482, 0.303729292339, 26.4149859121, 12.354998088
normal, 0.8, 1.5, profit, 6, Undo, No, 2.553, 0, 0.788300945916, 1.01859128276, 0.0903566651498, 21.8655100166, 8.56463377069
normal, 0.8, 1.5, organization, 12, Undo, No, 8.123, 0, 1.08050931582, 0.615525624443, 0.653125765887, 38.2146026083, 4.70449373486
normal, 0.8, 1.5, to, 2, Undo, No, 0.365, 0, 0.761915095485, 0.978393401655, 0.670555767764, 3.40814790514, 9.33739152094
normal, 0.8, 1.5, to, 2, Undo, No, 0.597, 0, 0.449592343128, 0.0641694754381, 0.496748629507, 4.61708263545, 7.73380675955
normal, 0.4, 2.0, to, 2, Undo, No, 1.061, 0, 0.764065523859, 0.240044502509, 0.881027263769, 5.67887676703, 5.35238149579
normal, 0.4, 2.0, to, 2, Undo, No, 1.343, 0, 0.697474702992, 0.230119948951, 0.212721096333, 5.38496180261, 4.00965137946
normal, 0.4, 2.0, hard, 4, Undo, No, 0.912, 0, 0.996025218821, 0.402532553368, 0.577260627337, 7.59941792447, 8.33269509262
normal, 0.4, 2.0, is, 2, Undo, No, 0.447, 0, 0.512137594196, 0.822893105571, 0.211215336046, 4.87227787918, 10.8999505127
normal, 0.4, 2.0, beginning, 9, Undo, No, 2.321, 0, 1.21493330968, 0.182388166428, 0.543491780461, 18.8655490053, 8.12819862355
normal, 0.4, 2.0, adult, 5, Undo, No, 2.386, 0, 0.535680096505, 1.00245535071, 0.604218724361, 11.0095684036, 4.61423654801
normal, 0.6, 2.0, you, 3, Undo, No, 0.68, 0, 0.718134001315, 0.516224510895, 1.61491044726, 4.49198265902, 6.6058568515
normal, 0.8, 2.0, some, 4, Undo, No, 0.994, 0, 2.18908193546, 1.39668533241, 5.7435361809, 10.1978867926, 10.2594434533
normal, 0.8, 2.0, speed, 5, Undo, No, 1.475, 0, 0.586089972361, 0.0682023379365, 0.33138990819, 15.6694287936, 10.623341555
normal, 0.8, 2.0, speed, 5, Undo, No, 1.955, 0, 0.730187527993, 0.335904554971, 0.241506968289, 17.1118549948, 8.75286700499
normal, 0.8, 2.0, still, 5, Undo, No, 2.601, 0, 1.63803309692, 0.0892621492235, 0.0281204811481, 15.7141210695, 6.04156903863
normal, 0.8, 2.0, is, 2, Undo, No, 2.037, 0, 0.245032165801, 0.17294247979, 0.267555517383, 5.56422049433, 2.73157608951
normal, 0.4, 1.0, the, 3, Match, Yes, 0.9794, 0, 0.437934785582, 0.356164835722, 0.19746061487, 5.57030224374, 5.68746400218
normal, 0.4, 1.0, imagination, 11, Match, Yes, 2.805, 0, 0.783822819167, 0.583968501758, 0.70617191426, 36.2613320099, 12.9273910909
normal, 0.4, 1.0, of, 2, Match, Yes, 0.5811, 0, 0.238469148877, 0.282104975435, 0.593877099383, 4.23764045132, 7.2924461389
normal, 0.4, 1.0, the, 3, Match, Yes, 1.0623, 0, 0.448546772841, 0.643634682755, 0.208473210483, 5.41264840485, 5.09521642177
normal, 0.4, 1.0, nation, 6, Match, Yes, 1.2451, 0, 0.302366602844, 0.5150312584, 0.702380245694, 17.1252424945, 13.7541101073
normal, 0.4, 1.0, my, 2, Match, Yes, 0.4648, 0, 0.350297178466, 0.564243801605, 0.42903706144, 2.3900041095, 5.1420053991
normal, 0.4, 1.0, preferred, 9, Select, Yes, 1.859, 1.5597, 0.860902748278, 0.701206063163, 0.542154695283, 15.5081054565, 8.3421761466
normal, 0.4, 1.0, treat, 5, Select, Yes, 1.7256, 2.1402, 0.50573118608, 0.136958166332, 0.242847235934, 9.55450779787, 5.53691921527
normal, 0.4, 1.0, is, 2, Select, Yes, 1.444, 2.4891, 0.300932926163, 0.358950769048, 0.192973013372, 5.28002748551, 3.65652872958
normal, 0.4, 1.0, chocolate, 9, Match, Yes, 3.4515, 0, 0.758799855269, 0.108020890026, 0.604584072778, 34.1390145678, 9.89106607788
normal, 0.4, 1.0, he, 2, Match, Yes, 1.0293, 0, 0.370646247674, 0.429486862649, 0.457146147604, 3.42241358792, 3.32499134161
normal, 0.4, 1.0, is, 2, Match, Yes, 3.8174, 0, 0.230392495922, 0.382512407246, 0.211344350561, 5.28162229626, 1.38356533144
normal, 0.4, 1.0, just, 4, Select, Yes, 1.5768, 1.792, 0.745663405762, 0.216422690208, 0.354318736983, 8.21180978007, 5.20789559872
normal, 0.4, 1.0, like, 4, Match, Yes, 3.0704, 0, 0.271911541364, 0.469976226584, 0.153347391908, 8.43386407449, 2.7468291019
normal, 0.4, 1.0, everyone, 8, Select, Yes, 2.3402, 2.6723, 0.871535656255, 0.0715365106851, 0.39931181961, 18.3541872373, 7.84299941769
normal, 0.4, 1.0, else, 4, Match, Yes, 2.8881, 0, 0.617634806851, 0.247925399606, 0.128111494227, 16.7473348955, 5.79873788839
normal, 0.4, 1.0, pay, 3, Select, Yes, 1.2114, 1.991, 0.36769872999, 0.102513841963, 0.493616953682, 14.0156091949, 11.569761594
normal, 0.4, 1.0, off, 3, Select, Yes, 1.5597, 1.2277, 0.111403584824, 0.210072087487, 0.0593950551814, 4.81113966705, 3.08465709242
normal, 0.4, 1.0, a, 1, Match, Yes, 0.9458, 0, 0.205697682602, 0.205697682602, 0.205697682602, 0, 0.0
normal, 0.4, 1.0, mortgage, 8, Match, Yes, 2.4392, 0, 0.548785634637, 0.634607845307, 0.21085290855, 21.1593496655, 8.67470878382
normal, 0.4, 1.0, for, 3, Select, Yes, 1.0788, 1.6096, 0.484013949338, 0.435237357103, 0.463016788503, 10.0126708695, 9.28130410598
normal, 0.4, 1.0, a, 1, Match, Yes, 1.1286, 0, 0.25431056096, 0.25431056096, 0.25431056096, 0, 0.0
normal, 0.4, 1.0, house, 5, Match, Yes, 1.8087, 0, 0.393390723679, 0.629919616742, 0.180902026727, 11.3990791883, 6.30236036288
normal, 0.4, 1.0, the, 3, Match, Yes, 1.1284, 0, 0.315231404523, 0.417034532597, 0.152468490496, 5.80312759689, 5.14279297845
normal, 0.4, 1.0, winner, 6, Select, Yes, 5.4594, 2.7539, 0.462565714147, 0.247524638582, 0.819782455229, 14.5408850476, 2.66345844738
normal, 0.4, 1.0, of, 2, Match, Yes, 1.7253, 0, 0.293191597464, 0.244392710458, 0.184743119482, 4.65766777899, 2.6996277627
normal, 0.4, 1.0, the, 3, Match, Yes, 1.1116, 0, 0.21606311157, 0.176705650102, 0.248733393176, 5.48306537551, 4.93258849902
normal, 0.4, 1.0, race, 4, Match, Yes, 1.3608, 0, 0.269354801238, 0.192196371748, 0.428978742915, 7.72768473474, 5.67878066927
normal, 0.4, 1.0, an, 2, Match, Yes, 0.5309, 0, 0.29563338896, 0.360441528602, 0.172040775922, 5.4981652565, 10.3563105227
normal, 0.4, 1.0, excellent, 9, Select, Yes, 2.6048, 1.4931, 0.771707067312, 0.994510532461, 0.0501639540407, 25.7515867675, 9.88620499368
normal, 0.4, 1.0, way, 3, Match, Yes, 1.626, 0, 0.306618519368, 0.188571563885, 0.466988797794, 6.24294350288, 3.83944864876
normal, 0.4, 1.0, to, 2, Match, Yes, 0.78, 0, 0.342692399795, 0.664196475387, 0.0801732780482, 3.34731845337, 4.29143391458
normal, 0.4, 1.0, communicate, 11, Match, Yes, 3.7998, 0, 0.765912136369, 0.524891525114, 0.463833541883, 27.7294962176, 7.29761993201
normal, 0.4, 1.0, please, 6, Match, Yes, 1.46, 0, 0.45855257333, 0.696866138214, 0.174337850101, 11.4742487935, 7.85907451613
normal, 0.4, 1.0, provide, 7, Match, Yes, 2.7206, 0, 0.480102235488, 0.618427071368, 0.674871969566, 23.5065441501, 8.64020589212
normal, 0.4, 1.0, your, 4, Match, Yes, 1.2609, 0, 0.227545368772, 0.164392692782, 0.294959370795, 8.98690433378, 7.12737277641
normal, 0.4, 1.0, date, 4, Match, Yes, 4.164, 0, 0.370208273077, 0.119162989221, 0.178914883366, 8.7655181105, 2.10507159234
normal, 0.4, 1.0, of, 2, Select, Yes, 0.4314, 2.223, 0.377303564673, 0.225474598853, 0.36098662801, 4.62620149449, 10.7236937749
normal, 0.4, 1.0, birth, 5, Match, Yes, 3.9981, 0, 0.466590588059, 0.373343287666, 0.263340846163, 8.59619809273, 2.15007080682
normal, 0.4, 1.0, watch, 5, Match, Yes, 1.8251, 0, 0.338993950634, 0.809183882638, 0.202582961401, 11.0224125907, 6.03934720875
normal, 0.4, 1.0, out, 3, Match, Yes, 0.4812, 0, 0.215991581951, 0.199652313598, 0.363935129588, 4.32405297741, 8.98597875606
normal, 0.4, 1.0, for, 3, Select, Yes, 1.1612, 1.9905, 0.520496213315, 0.459225246071, 0.279356174265, 11.1265945952, 9.58197949982
normal, 0.4, 1.0, low, 3, Match, Yes, 2.5052, 0, 0.286828692223, 0.0389931877384, 0.379142098766, 8.69593977835, 3.47115590705
normal, 0.4, 1.0, flying, 6, Match, Yes, 1.9742, 0, 0.328874901701, 0.164429272053, 0.268118990348, 14.5511993397, 7.3706814607
normal, 0.4, 1.0, objects, 7, Match, Yes, 6.4699, 0, 0.509276017251, 0.887513782304, 0.409000818216, 17.0480591296, 2.63498031339
normal, 0.6, 1.0, if, 2, Match, Yes, 0.4814, 0, 0.148027481669, 0.250347593807, 0.0897850748454, 3.37818071513, 7.01740904679
normal, 0.6, 1.0, you, 3, Match, Yes, 0.9127, 0, 0.311299301253, 0.293961361776, 0.216235477767, 4.1204762476, 4.51460090676
normal, 0.6, 1.0, come, 4, Match, Yes, 1.5427, 0, 0.297614557845, 0.423008250048, 0.42844838661, 11.6481918986, 7.55052304314
normal, 0.6, 1.0, home, 4, Match, Yes, 1.1117, 0, 0.328515087032, 0.663673058522, 0.122551633841, 10.3950486545, 9.35058797741
normal, 0.6, 1.0, late, 4, Select, Yes, 1.1945, 2.4551, 0.644602004521, 0.620599866455, 0.263358714169, 13.7623827249, 11.5214589577
normal, 0.6, 1.0, the, 3, Match, Yes, 1.7586, 0, 0.470485723685, 0.356865080759, 0.116078181727, 6.77761643799, 3.85398409984
normal, 0.6, 1.0, doors, 5, Match, Yes, 1.1779, 0, 0.274609320328, 0.294340070599, 0.363066085556, 11.4749125267, 9.74183931291
normal, 0.6, 1.0, are, 3, Match, Yes, 1.0784, 0, 0.207143247142, 0.096393436732, 0.253094030957, 3.37918317677, 3.13351555709
normal, 0.6, 1.0, locked, 6, Match, Yes, 2.2562, 0, 0.375735107529, 0.364331720458, 0.255443947895, 19.2648143381, 8.5386110886
normal, 0.6, 1.0, do, 2, Match, Yes, 0.5307, 0, 0.128147133722, 0.356105847941, 0.204670467054, 5.59864617306, 10.5495499775
normal, 0.6, 1.0, not, 3, Match, Yes, 0.8295, 0, 0.468751632191, 0.36600099375, 0.357765879033, 5.84146877135, 7.04215644527
normal, 0.6, 1.0, drink, 5, Select, Yes, 1.6424, 2.1231, 0.470353407079, 0.249909764723, 0.230773667781, 7.94488180569, 4.83736106045
normal, 0.6, 1.0, the, 3, Match, Yes, 1.7748, 0, 0.414011881482, 0.0148982526828, 0.357370275497, 6.10960640689, 3.4424196568
normal, 0.6, 1.0, water, 5, Match, Yes, 1.7421, 0, 0.417636335324, 0.260319615744, 0.370369456777, 8.49027888436, 4.87358870579
normal, 0.6, 1.0, the, 3, Select, Yes, 1.0285, 1.2773, 0.54141635836, 0.805043380397, 0.411818218161, 5.77965320935, 5.61949752975
normal, 0.6, 1.0, fourth, 6, Match, Yes, 1.9573, 0, 0.453000189925, 0.433720327188, 0.453711187727, 11.0560055087, 5.64860037232
normal, 0.6, 1.0, edition, 7, Match, Yes, 1.7417, 0, 0.388406581018, 0.616789731565, 0.366975347188, 12.6605186328, 7.26905818042
normal, 0.6, 1.0, was, 3, Match, Yes, 0.6966, 0, 0.206214227556, 0.135303503787, 0.300004198892, 2.42234940155, 3.47738932178
normal, 0.6, 1.0, better, 6, Match, Yes, 1.443, 0, 0.45047550752, 0.172925881212, 0.505489888384, 8.55701619621, 5.93001815399
normal, 0.6, 1.0, the, 3, Match, Yes, 0.8293, 0, 0.368192753254, 0.301989865327, 0.515930951645, 6.11789980495, 7.377185343
normal, 0.6, 1.0, algorithm, 9, Match, Yes, 2.9361, 0, 0.99592303161, 0.496811747881, 0.311803765643, 33.8088554579, 11.5148855481
normal, 0.6, 1.0, is, 2, Match, Yes, 0.5139, 0, 0.244698114628, 0.428016609372, 0.0892867455169, 5.28520246207, 10.2844959371
normal, 0.6, 1.0, too, 3, Select, Yes, 0.481, 1.3931, 0.396188098169, 0.353813049451, 0.469719042991, 4.2373361353, 8.80943063472
normal, 0.6, 1.0, complicated, 11, Match, Yes, 3.649, 0, 0.554826026432, 0.0936571015994, 0.388750890706, 28.0408512472, 7.68453035001
normal, 0.6, 1.0, taking, 6, Select, Yes, 1.7413, 1.5422, 0.498690513406, 0.297191947941, 0.655325360756, 13.9760214237, 8.02619963459
normal, 0.6, 1.0, the, 3, Match, Yes, 1.4761, 0, 0.418666357554, 0.653197053332, 0.293065046626, 4.63351259052, 3.13902350147
normal, 0.6, 1.0, train, 5, Match, Yes, 1.5262, 0, 0.571015611816, 0.119482017166, 0.547813985879, 14.0521669363, 9.20729061478
normal, 0.6, 1.0, is, 2, Select, Yes, 0.5973, 1.6751, 0.230071057948, 0.182227453722, 0.133298665297, 5.65074349297, 9.4604779725
normal, 0.6, 1.0, usually, 7, Match, Yes, 2.9025, 0, 0.564526390422, 0.222125390179, 0.654062679548, 24.2838639858, 8.36653367295
normal, 0.6, 1.0, faster, 6, Match, Yes, 1.3601, 0, 0.26162931951, 0.0451584489215, 0.340796574884, 10.5864386957, 7.78357377817
normal, 0.6, 1.0, reading, 7, Match, Yes, 1.6421, 0, 0.322551588715, 0.223909736693, 0.190918131336, 14.1432512029, 8.61290494055
normal, 0.6, 1.0, week, 4, Match, Yes, 0.9291, 0, 0.325423619377, 0.311985569405, 0.344001338464, 6.64062729737, 7.14737627529
normal, 0.6, 1.0, is, 2, Select, Yes, 0.8958, 1.2443, 0.71550077024, 0.331403384028, 0.694724329296, 6.71630645301, 7.4975512983
normal, 0.6, 1.0, just, 4, Match, Yes, 5.3075, 0, 0.281577541953, 0.187774958591, 0.561639796956, 9.07285214658, 1.70943987689
normal, 0.6, 1.0, about, 5, Match, Yes, 1.4595, 0, 0.444224183941, 0.540463992395, 0.298652044107, 12.013007662, 8.23090624321
normal, 0.6, 1.0, here, 4, Select, Yes, 1.1111, 1.7412, 0.688363641146, 0.586717599627, 0.698462874499, 7.58472942789, 6.82632474835
normal, 0.6, 1.0, gun, 3, Match, Yes, 1.0946, 0, 0.19046090921, 0.286774269529, 0.0987729164599, 3.90040078914, 3.5633115194
normal, 0.6, 1.0, powder, 6, Select, Yes, 1.8907, 1.907, 0.63734127785, 0.425691475381, 0.713939730759, 12.6990369873, 6.71657956697
normal, 0.6, 1.0, must, 4, Match, Yes, 2.3714, 0, 0.291437374765, 0.392097024179, 0.241153677527, 10.5079071125, 4.43109855464
normal, 0.6, 1.0, be, 2, Match, Yes, 0.6799, 0, 0.254894165951, 0.314668539726, 0.377099170765, 3.44294925103, 5.06390535525
normal, 0.6, 1.0, handled, 7, Match, Yes, 2.7862, 0, 0.713707158334, 0.205769524323, 0.362847583883, 29.1435734539, 10.4599718089
normal, 0.6, 1.0, with, 4, Match, Yes, 1.3104, 0, 0.482900604874, 0.31801491101, 0.557106733014, 11.1930289215, 8.54168873742
normal, 0.6, 1.0, care, 4, Select, Yes, 1.559, 1.8739, 0.821101893961, 0.221669171075, 0.282079544081, 9.48232959867, 6.08231532948
normal, 0.6, 1.0, sign, 4, Match, Yes, 1.211, 0, 0.468689560533, 0.730456818683, 0.0754714251157, 9.07784782997, 7.49615840625
normal, 0.6, 1.0, the, 3, Match, Yes, 0.9622, 0, 0.180124845852, 0.279234230461, 0.240600590797, 5.95438556758, 6.18830343752
normal, 0.6, 1.0, withdrawal, 10, Match, Yes, 3.1839, 0, 0.687699400266, 0.20841072933, 0.653321947412, 29.7470393335, 9.34295654184
normal, 0.6, 1.0, slip, 4, Match, Yes, 1.2107, 0, 0.134283878127, 0.0725979565897, 0.231878222912, 10.5754737462, 8.73500763704
normal, 0.8, 1.0, my, 2, Match, Yes, 0.6968, 0, 0.514579310681, 0.273939379785, 0.392980375939, 3.22800516575, 4.6326136133
normal, 0.8, 1.0, favorite, 8, Match, Yes, 2.5206, 0, 0.555866704008, 0.503567450348, 0.585835345497, 20.61710608, 8.17944381497
normal, 0.8, 1.0, web, 3, Match, Yes, 0.5307, 0, 0.16572405401, 0.243546701185, 0.177321212138, 4.1480808332, 7.81624426832
normal, 0.8, 1.0, browser, 7, Select, Yes, 1.9728, 1.5257, 0.630243853009, 0.278817964402, 0.358551973372, 16.8837398807, 8.55826230775
normal, 0.8, 1.0, you, 3, Match, Yes, 0.6633, 0, 0.306917615328, 0.0918708911517, 0.254343517476, 5.78818366731, 8.72634353583
normal, 0.8, 1.0, are, 3, Match, Yes, 0.6963, 0, 0.471627004378, 0.770592787398, 0.247819382765, 4.42651288455, 6.35719213636
normal, 0.8, 1.0, a, 1, Match, Yes, 0.1161, 0, 0.0655281956358, 0.0655281956358, 0.0655281956358, 0, 0.0
normal, 0.8, 1.0, wonderful, 9, Select, Yes, 2.421, 1.5753, 0.85386866156, 0.286513264073, 0.332918077979, 18.7978351309, 7.76449199956
normal, 0.8, 1.0, example, 7, Select, Yes, 2.8853, 1.3765, 0.82779693696, 0.48034248084, 0.131563828502, 21.1221288718, 7.32060058637
normal, 0.8, 1.0, the, 3, Match, Yes, 0.8624, 0, 0.167621607346, 0.152089408234, 0.293758882128, 5.87305144551, 6.81012458895
normal, 0.8, 1.0, living, 6, Match, Yes, 1.7411, 0, 0.38775452342, 0.17583940123, 0.364683477624, 13.4896782565, 7.74779062458
normal, 0.8, 1.0, is, 2, Select, Yes, 0.4809, 1.1443, 0.389917806078, 0.563277448469, 0.148464732304, 5.02379713849, 10.4466565575
normal, 0.8, 1.0, easy, 4, Match, Yes, 0.8624, 0, 0.332943409238, 0.700442958274, 0.289605982412, 6.86182447321, 7.95666103109
normal, 0.8, 1.0, express, 7, Select, Yes, 1.5422, 1.4096, 0.655066858331, 0.655248682906, 0.136963920625, 15.8373024188, 10.2692921922
normal, 0.8, 1.0, delivery, 8, Match, Yes, 3.2004, 0, 0.515856615417, 0.494032093999, 0.0782662860879, 16.268402648, 5.08324042244
normal, 0.8, 1.0, is, 2, Match, Yes, 0.6302, 0, 0.216383777249, 0.0831308117186, 0.412800883944, 5.11141282163, 8.11077883471
normal, 0.8, 1.0, very, 4, Match, Yes, 1.0282, 0, 0.269134825617, 0.223748018811, 0.280049188046, 5.06740929277, 4.92842763351
normal, 0.8, 1.0, fast, 4, Match, Yes, 0.9951, 0, 0.374213039143, 0.120014417342, 0.077015031812, 5.87242586585, 5.90134244382
normal, 0.8, 1.0, file, 4, Match, Yes, 1.4264, 0, 0.396167739631, 0.25582963422, 0.296332213335, 11.5331402918, 8.08548814625
normal, 0.8, 1.0, all, 3, Match, Yes, 0.7299, 0, 0.313954259306, 0.497447932434, 0.130000188069, 8.3935295659, 11.499560989
normal, 0.8, 1.0, complaints, 10, Match, Yes, 2.7862, 0, 0.841345137562, 0.0627101291738, 0.431853905511, 33.4330590147, 11.9995187046
normal, 0.8, 1.0, in, 2, Match, Yes, 0.7127, 0, 0.430009500362, 0.427591406352, 0.231828432329, 2.49824233457, 3.50532108119
normal, 0.8, 1.0, writing, 7, Match, Yes, 1.7081, 0, 0.710539448784, 0.619985139074, 0.213215569706, 17.6020423103, 10.305042041
normal, 0.8, 1.0, the, 3, Select, Yes, 0.8624, 1.3266, 0.522121366876, 0.432292136746, 0.621548295823, 6.22952625426, 7.22347663991
normal, 0.8, 1.0, location, 8, Match, Yes, 2.6194, 0, 0.359070352359, 0.179717185433, 0.624469614627, 20.2363593089, 7.72557047755
normal, 0.8, 1.0, of, 2, Select, Yes, 5.0402, 1.5252, 0.394274456313, 0.236968500905, 0.480815348013, 5.04489035936, 1.00093058993
normal, 0.8, 1.0, the, 3, Select, Yes, 1.6086, 1.2104, 0.450955083761, 0.264165419103, 0.531801347973, 7.18185882751, 4.46466419714
normal, 0.8, 1.0, crime, 5, Match, Yes, 2.6533, 0, 0.197648987174, 0.139807492017, 0.299124621855, 13.8104879346, 5.20502315404
normal, 0.8, 1.0, they, 4, Match, Yes, 1.2267, 0, 0.38609116272, 0.645432314358, 0.436152980511, 9.19249205623, 7.49367576117
normal, 0.8, 1.0, watched, 7, Match, Yes, 2.2716, 0, 0.40816636629, 0.267032849779, 0.350736858357, 14.5407592524, 6.40110902111
normal, 0.8, 1.0, the, 3, Match, Yes, 0.9449, 0, 0.389389101863, 0.151232836729, 0.0924551132875, 5.47482515137, 5.79407889868
normal, 0.8, 1.0, entire, 6, Match, Yes, 1.8408, 0, 0.432701949711, 0.341939308102, 0.394597393231, 16.165180137, 8.78160589797
normal, 0.8, 1.0, movie, 5, Match, Yes, 1.9069, 0, 0.487773925973, 0.3300790994, 0.381685259491, 14.8417043201, 7.783158173
normal, 0.8, 1.0, what, 4, Match, Yes, 1.3765, 0, 0.393911684147, 0.525663160498, 0.412705422446, 12.6371046231, 9.18060633718
normal, 0.8, 1.0, goes, 4, Match, Yes, 1.4098, 0, 0.292887992909, 0.639226739999, 0.390036362583, 11.6521005815, 8.26507347248
normal, 0.8, 1.0, up, 2, Match, Yes, 0.5639, 0, 0.373146087123, 0.0424535467541, 0.748263772442, 3.82137558532, 6.77669016727
normal, 0.8, 1.0, must, 4, Match, Yes, 1.4094, 0, 0.244038850824, 0.266350837718, 0.28149290723, 9.39068655988, 6.66289666516
normal, 0.8, 1.0, come, 4, Match, Yes, 1.6249, 0, 0.206686181512, 0.158155804522, 0.315377447946, 12.9658586268, 7.97948096915
normal, 0.8, 1.0, down, 4, Match, Yes, 1.8898, 0, 0.205585174652, 0.533348570308, 0.318697753569, 16.7156667419, 8.84520411784
normal, 0.4, 1.5, tell, 4, Match, Yes, 1.111, 0, 0.316048038513, 0.49171337249, 0.452047150472, 9.90232911391, 8.91298750127
normal, 0.4, 1.5, a, 1, Match, Yes, 12.67, 0, 0.0445345865704, 0.0445345865704, 0.0445345865704, 0, 0.0
normal, 0.4, 1.5, lie, 3, Match, Yes, 16.748, 0, 0.199108066612, 0.025180568957, 0.444977758143, 7.52213544709, 0.449136341479
normal, 0.4, 1.5, and, 3, Match, Yes, 1.243, 0, 0.737478136902, 0.186625134805, 0.478043311884, 11.5717217162, 9.30951063253
normal, 0.4, 1.5, your, 4, Match, Yes, 1.293, 0, 0.527903622721, 0.157537052968, 0.385011429591, 9.47918385148, 7.33115533757
normal, 0.4, 1.5, nose, 4, Select, Yes, 1.459, 1.327, 0.599209260774, 0.357167721163, 0.371013980979, 13.2806974999, 9.10260281007
normal, 0.4, 1.5, will, 4, Match, Yes, 1.509, 0, 0.223777474981, 0.212881497012, 0.532815323348, 7.47324029606, 4.95244552423
normal, 0.4, 1.5, grow, 4, Match, Yes, 2.007, 0, 0.221985149941, 0.338387449368, 0.393661224364, 14.1261996932, 7.03846521835
normal, 0.4, 1.5, just, 4, Match, Yes, 1.674, 0, 0.350432594198, 0.481038039413, 0.0860792611492, 8.96014184693, 5.35253395874
normal, 0.4, 1.5, in, 2, Match, Yes, 21.789, 0, 0.24686821536, 0.302082511328, 0.405435329646, 2.62475023325, 0.12046217051
normal, 0.4, 1.5, time, 4, Match, Yes, 1.658, 0, 0.312210850329, 0.329370290702, 0.342340000006, 11.0739486394, 6.67910050628
normal, 0.4, 1.5, for, 3, Select, Yes, 1.293, 1.41, 0.507317952236, 0.359142401107, 0.180408412204, 11.3986846154, 8.81568802428
normal, 0.4, 1.5, the, 3, Select, Yes, 2.305, 1.21, 0.450287032618, 0.184163481858, 0.456747532123, 7.45040668466, 3.23228055734
normal, 0.4, 1.5, party, 5, Match, Yes, 2.205, 0, 0.262537879929, 0.458386995432, 0.215011505006, 14.2004597682, 6.44011780869
normal, 0.4, 1.5, the, 3, Match, Yes, 1.028, 0, 0.361072162426, 0.158360027611, 0.223769587554, 5.23282408915, 5.09029580657
normal, 0.4, 1.5, dog, 3, Select, Yes, 1.095, 1.459, 0.521162985005, 0.430023165192, 0.558871905274, 9.01100555553, 8.22922881784
normal, 0.4, 1.5, buried, 6, Match, Yes, 3.069, 0, 0.553509689611, 0.113796763122, 0.161791381677, 13.8897724934, 4.52583007278
normal, 0.4, 1.5, the, 3, Match, Yes, 1.508, 0, 0.425113947828, 0.442620877684, 0.420754008066, 7.61455980237, 5.04944283977
normal, 0.4, 1.5, bone, 4, Match, Yes, 1.642, 0, 0.367379134306, 0.331184787327, 0.251339091587, 12.4155925363, 7.56126220239
normal, 0.4, 1.5, make, 4, Select, Yes, 1.891, 1.724, 0.43358438467, 0.110315500751, 0.312040684761, 17.9462312693, 9.49033911651
normal, 0.4, 1.5, up, 2, Match, Yes, 7.147, 0, 0.270610473418, 0.601011646684, 0.265062970294, 2.78749578046, 0.390023195811
normal, 0.4, 1.5, a, 1, Match, Yes, 0.0500000000002, 0, 0.332173510205, 0.332173510205, 0.332173510205, 0, 0.0
normal, 0.4, 1.5, few, 3, Match, Yes, 0.845, 0, 0.160339294659, 0.169905073406, 0.21004985418, 2.50986815252, 2.97025816866
normal, 0.4, 1.5, more, 4, Match, Yes, 1.061, 0, 0.269825412173, 0.400763060256, 0.507832799548, 7.39039158105, 6.96549630636
normal, 0.4, 1.5, phrases, 7, Match, Yes, 2.288, 0, 0.258837520106, 0.209759005513, 0.243060063772, 11.9467932667, 5.22150055364
normal, 0.4, 1.5, sent, 4, Select, Yes, 1.774, 1.874, 0.431245526445, 0.79795431728, 0.264906976899, 9.68047826526, 5.45686486204
normal, 0.4, 1.5, this, 4, Select, Yes, 1.99, 1.939, 0.544058841967, 0.459022537178, 0.502219233567, 10.0625175018, 5.0565414582
normal, 0.4, 1.5, by, 2, Match, Yes, 1.31, 0, 0.199371604467, 0.203031688965, 0.228735088502, 1.8697716262, 1.42730658488
normal, 0.4, 1.5, registered, 10, Match, Yes, 3.018, 0, 0.858468156916, 0.282014781641, 0.563659021865, 25.9391450147, 8.59481279481
normal, 0.4, 1.5, mail, 4, Match, Yes, 1.393, 0, 0.29629243388, 0.326597757465, 0.0293534538002, 14.4122109244, 10.3461672107
normal, 0.4, 1.5, this, 4, Select, Yes, 1.094, 1.211, 0.350586477867, 0.384347114267, 0.410215758504, 8.8808084929, 8.11774085274
